eid,affiliation_id,affiliation_name,affiliation_country
2-s2.0-66949153240,60025858,Eidgenossische Technische Hochschule Zurich,Switzerland
2-s2.0-66949153240,60026285,Swiss Institute of Bioinformatics,Switzerland
2-s2.0-66949153240,60029622,Universitetet i Bergen,Norway
2-s2.0-66949153240,60072506,Bruker Daltonik GmbH,Germany
2-s2.0-66949153240,60003771,University of Manchester,United Kingdom
2-s2.0-66949153240,60005322,Universitat Bochum,Germany
2-s2.0-66949153240,60033316,Universiteit Gent,Belgium
2-s2.0-66949153240,60029170,Lunds Universitet,Sweden
2-s2.0-66949153240,60005141,University College Dublin,Ireland
2-s2.0-66949153240,60012614,Universitat Zurich,Switzerland
2-s2.0-77953140169,60099781,United States Merchant Marine Academy,United States
2-s2.0-69549136903,60008485,Riley Hospital for Children,United States
2-s2.0-69549136903,60021947,Indiana University School of Medicine Indianapolis,United States
2-s2.0-69549136903,60024609,Indiana University-Purdue University Indianapolis,United States
2-s2.0-69549136903,60028421,University of Colorado School of Medicine,United States
2-s2.0-67949094441,60017994,Yale University School of Medicine,United States
2-s2.0-67949094441,60005455,Yale University,United States
2-s2.0-67749122259,60014059,Martin-Universitat Halle-Wittenberg,Germany
2-s2.0-67749122259,60012070,University of Leeds,United Kingdom
2-s2.0-69049102547,60018600,Nippon Medical School,Japan
2-s2.0-68549140383,NaN,NaN,NaN
2-s2.0-68749096275,60012521,Thammasat University,Thailand
2-s2.0-67749139731,60001576,Universitat de Barcelona,Spain
2-s2.0-70149119195,60022554,Xinjiang Medical University,China
2-s2.0-67650257527,60010237,Food and Drug Administration,United States
2-s2.0-68549092841,60026695,UT Southwestern Medical Center,United States
2-s2.0-68549092841,60014739,UT Southwestern Medical School,United States
2-s2.0-68549109616,60078436,"Mission Critical Technologies, Inc.",United States
2-s2.0-68549109616,60004179,NASA Ames Research Center,United States
2-s2.0-68549109616,60022904,New Jersey Institute of Technology,United States
2-s2.0-67650711619,60003088,George Washington University,United States
2-s2.0-67650711619,60005281,"National Heart, Lung, and Blood Institute",United States
2-s2.0-67651042932,60021143,West Virginia University,United States
2-s2.0-67650471694,60032890,US EPA National Health and Environmental Effects Research Laboratory,United States
2-s2.0-67650471694,60010910,DuPont,United States
2-s2.0-70349310440,60013409,National Cancer Institute,United States
2-s2.0-70349310440,60020486,Universitat Bern,Switzerland
2-s2.0-70349769486,60030619,Max Planck Institute for Molecular Genetics,Germany
2-s2.0-67650509094,60029740,Chung Yuan Christian University,Taiwan
2-s2.0-67651233521,60023691,"University of California, San Francisco",United States
2-s2.0-67651233521,100401009,Research Center,United States
2-s2.0-67651233521,60006541,The University of Hong Kong,Hong Kong
2-s2.0-68349125449,NaN,NaN,NaN
2-s2.0-70349404350,60025761,Huazhong University of Science and Technology,China
2-s2.0-67651233797,60006602,"University of Washington, Tacoma",United States
2-s2.0-67650242489,60031707,Michigan State University,United States
2-s2.0-67349104395,105736199,Institut de Biotecnologia i de Biomedicina,Spain
2-s2.0-69049104014,60003280,Universitatsklinikum Heidelberg,Germany
2-s2.0-69049104014,60016908,Universitat Heidelberg,Germany
2-s2.0-68549094582,60019905,St. Jude Children Research Hospital,United States
2-s2.0-68549094582,60029445,University of Minnesota Twin Cities,United States
2-s2.0-68549094582,60015023,University of Texas M. D. Anderson Cancer Center,United States
2-s2.0-68149163245,60007997,Weill Cornell Medical College,United States
2-s2.0-68149163245,60014933,Methodist Hospital Houston,United States
2-s2.0-67651173106,60007103,Scripps Research Institute,United States
2-s2.0-67649619568,60015143,Inje University,South Korea
2-s2.0-67649619568,60024322,Osaka University,Japan
2-s2.0-68549113108,60021859,Universita degli Studi di Firenze,Italy
2-s2.0-68549113108,60026124,European Bioinformatics Institute,United Kingdom
2-s2.0-67650739409,60027468,Walter and Eliza Hall Institute of Medical Research,Australia
2-s2.0-69249152022,60000673,Environment Canada,Canada
2-s2.0-69249152022,60015186,University of Saskatchewan,Canada
2-s2.0-69249152022,60019967,Agriculture et Agroalimentaire Canada,Canada
2-s2.0-67650735586,60005517,Wellcome Trust Sanger Institute,United Kingdom
2-s2.0-67650735586,60001633,Weatherall Institute of Molecular Medicine,United Kingdom
2-s2.0-67349234991,60010910,DuPont,United States
2-s2.0-68749110968,60019616,Harbin Institute of Technology,China
2-s2.0-68549098051,60032619,Universite Laval,Canada
2-s2.0-67649449351,60105996,Laboratoire de Biologie et de Pharmacologie Appliquee,France
2-s2.0-67649449351,60104665,University of Lille,France
2-s2.0-70349768241,60023691,"University of California, San Francisco",United States
2-s2.0-68149119184,60000256,Max-Planck-Institut fur Informatik,Germany
2-s2.0-77958504152,60012581,Zhejiang Gongshang University,China
2-s2.0-77958504152,60003771,University of Manchester,United Kingdom
2-s2.0-70349402374,60017404,Panepistimion Aegaeou,Greece
2-s2.0-67349108740,107044431,las Tecnologías de la Información y de las Comunicaciones Avanzadas (ITACA),Spain
2-s2.0-67349108740,60000130,Universidad de Murcia,Spain
2-s2.0-67650102237,60004060,Univerza v Mariboru,Slovenia
2-s2.0-67650102237,60078305,"Univerza v Mariboru Fakultete za Elektrotehniko, racunalnistvo in Informatiko",Slovenia
2-s2.0-78651522756,60021331,Russian Academy of Sciences,Russian Federation
2-s2.0-67650366969,60030461,Liverpool Women's Hospital,United Kingdom
2-s2.0-67650366969,60020661,University of Liverpool,United Kingdom
2-s2.0-68349150810,60025111,The University of North Carolina at Chapel Hill,United States
2-s2.0-67650841831,100341103,Ocean Nutrition Canada Ltd.,Canada
2-s2.0-67650841831,60001881,University of Sheffield,United Kingdom
2-s2.0-79960655350,60005206,Fujian Medical University,China
2-s2.0-70349324150,60005479,Centro de Regulacion Genomica,Spain
2-s2.0-70349324150,60016051,Schweizerisches Institut fur Experimentelle Krebsforschung,Switzerland
2-s2.0-70349324150,60008134,CNRS Centre National de la Recherche Scientifique,France
2-s2.0-70349324150,60004718,Universite de Geneve,Switzerland
2-s2.0-70349324150,60000239,Universitat Lausanne Schweiz,Switzerland
2-s2.0-67650763443,60029428,"Karlsruhe Institute of Technology, Campus South",Germany
2-s2.0-67650763443,60017246,Universitat Tubingen,Germany
2-s2.0-68049113509,60029535,Azienda Ospedaliera Maggiore della Carita di Novara,Italy
2-s2.0-68049113509,60027548,"Universita degli Studi del Piemonte Orientale Amedeo Avogadro, Novara",Italy
2-s2.0-68049113509,60032350,Universita degli Studi di Roma La Sapienza,Italy
2-s2.0-79951977116,60026464,Guiyang Medical College,China
2-s2.0-80053336038,60008706,Peking Union Medical College,China
2-s2.0-68949101808,60103529,"Institute of Biochemistry and Cell Biology, Shanghai Institute for Biological Sciences Chinese Academy of Sciences",China
2-s2.0-66949131402,60020258,Nanjing Normal University,China
2-s2.0-67650569240,60004346,Instituto de Biologia Molecular e Celular,Portugal
2-s2.0-67650569240,60007249,Universidade do Porto,Portugal
2-s2.0-67650569240,60015879,Medical Research Council,United Kingdom
2-s2.0-67650266532,60014569,UT Medical Branch at Galveston,United States
2-s2.0-70349142701,100791764,Austrian Dialysis and Transplant Registry,Austria
2-s2.0-70349142701,100419571,Emergentec Biodevelopment GmbH,Austria
2-s2.0-70349142701,,A.O. Krankenhaus der Elisabethinen Linz,Austria
2-s2.0-70349142701,60011394,Medizinische Universitat Wien,Austria
2-s2.0-67650264626,60012286,Monsanto Company,United States
2-s2.0-67249141825,60007711,Jilin University,China
2-s2.0-67249141825,106284454,Institute of High-quality Cattle Changchun Jilin,China
2-s2.0-67249141825,60021182,Sun Yat-Sen University,China
2-s2.0-67651163457,60008021,Indian Institute of Chemical Biology,India
2-s2.0-67651163457,60003188,Calcutta School of Tropical Medicine,India
2-s2.0-67651163457,60029253,Banaras Hindu University Institute of Medical Sciences,India
2-s2.0-67651163457,60026245,Charite - Universitatsmedizin Berlin,Germany
2-s2.0-67749114255,60028385,Okayama University of Science,Japan
2-s2.0-67749114255,60103900,Graduate School of Agricultural and Life Sciences The University of Tokyo,Japan
2-s2.0-67650001629,60006028,UNESP-Universidade Estadual Paulista,Brazil
2-s2.0-67650001629,60008088,Universidade de Sao Paulo - USP,Brazil
2-s2.0-68149175042,60005681,Tel Aviv University,Israel
2-s2.0-68149175042,60030612,"University of California, San Diego",United States
2-s2.0-68149152274,60004102,Sweet Briar College,United States
2-s2.0-68149152274,60027090,Virginia Polytechnic Institute and State University,United States
2-s2.0-67651244065,60003467,University of Texas at Arlington,United States
2-s2.0-67651244065,60020999,Massachusetts General Hospital and Harvard Medical School,United States
2-s2.0-67651222152,60028186,Ecole Polytechnique Federale de Lausanne,Switzerland
2-s2.0-67651222152,60027337,Henryk Niewodniczanski Institute of Nuclear Physics of the Polish Academy of Sciences,Poland
2-s2.0-67651222152,60021858,Uniwersytet Mikołaja Kopernika w Toruniu,Poland
2-s2.0-67651236892,60043486,Institute of Mathematics and Informatics Lithuanian,Lithuania
2-s2.0-84874843509,60032083,University at Buffalo State University of New York,United States
2-s2.0-84874843509,60020547,Texas A and M University,United States
2-s2.0-84874843509,60015023,University of Texas M. D. Anderson Cancer Center,United States
2-s2.0-67651160733,60029003,"Xi'an Jiaotong University, School of Medicine",China
2-s2.0-67651160733,60018308,Xi'an Jiaotong University,China
2-s2.0-67651162120,101828832,Institute of Reproductive Medicine,India
2-s2.0-67651162120,100496452,Infertility Institute and Research Centre,India
2-s2.0-67651162120,60026730,Centre for Cellular and Molecular Biology india,India
2-s2.0-66449104970,60021967,Razi University,Iran
2-s2.0-66449104970,60026914,Shiraz University,Iran
2-s2.0-67651160725,100407026,Genetic Alliance,United States
2-s2.0-67651152640,60009839,Conseil national de recherches Canada,Canada
2-s2.0-67651152640,60001343,Brock University,Canada
2-s2.0-68349101170,107253035,Health Research and Laboratory Services,Lesotho
2-s2.0-68349101170,60080982,Hubei  General Hospital,China
2-s2.0-68349101170,60029306,Wuhan University,China
2-s2.0-69249138655,60015849,Tufts University School of Medicine,United States
2-s2.0-69249138655,60016908,Universitat Heidelberg,Germany
2-s2.0-79959790744,60086230,MSD Tiergesundheit in Deutschland,Germany
2-s2.0-68149176840,107423163,Michigan Center for Translational Pathology,United States
2-s2.0-68149176840,60030944,"Illumina, Inc.",United States
2-s2.0-68149176840,60033182,University of Michigan Medical School,United States
2-s2.0-68149176840,60025778,University Michigan Ann Arbor,United States
2-s2.0-67650898266,60013990,Earlham College,United States
2-s2.0-67650898266,60022756,"Washington University in St. Louis, School of Medicine",United States
2-s2.0-68149137670,60031004,University of Queensland,Australia
2-s2.0-68149137670,60017820,CSIRO Livestock Industries,Australia
2-s2.0-68149137670,60028929,Queensland Department of Agriculture and Fisheries,Australia
2-s2.0-68149137670,60028190,Chulalongkorn University,Thailand
2-s2.0-67650895633,60017161,National University of Singapore,Singapore
2-s2.0-67650888625,107273107,Tohken Co. Ltd.,Japan
2-s2.0-67650888625,60002662,Ishinomaki Senshu University,Japan
2-s2.0-67650872606,60012835,Iran University of Science and Technology,Iran
2-s2.0-70349658539,60013323,Ceske vysoke uceni technicke v Praze,Czech Republic
2-s2.0-70349658539,60018163,Technische Universitat Wien,Austria
2-s2.0-70349658539,60003892,Arizona State University,United States
2-s2.0-65749088084,60102352,"Gradalis, Inc",United States
2-s2.0-65749088084,104960786,Mary Crowley Cancer Research Centers,United States
2-s2.0-65749088084,60006804,Baylor Charles A. Sammons Cancer Center,United States
2-s2.0-65249137629,60006070,Max Planck Institute of Biochemistry,Germany
2-s2.0-67650723487,60016733,Oregon Health and Science University,United States
2-s2.0-70350287513,60025066,Universite Paris 12 Val de Marne,France
2-s2.0-70350287513,60000905,Inserm,France
2-s2.0-77649161687,100402821,Interdisciplinary Center for Neuroscience,Germany
2-s2.0-77649161687,60014117,Max-Planck-Institut fur Medizinische Forschung Heidelberg,
2-s2.0-67650689328,60019176,Instituto Politecnico Nacional,Mexico
2-s2.0-67650700403,NaN,NaN,NaN
2-s2.0-67650691587,NaN,NaN,NaN
2-s2.0-67650697082,NaN,NaN,NaN
2-s2.0-67650659774,60011220,"Sirindhorn International Institute of Technology, Thammasat University",Thailand
2-s2.0-67650659774,60011375,Japan Advanced Institute of Science and Technology,Japan
2-s2.0-67650659774,60028190,Chulalongkorn University,Thailand
2-s2.0-67650659774,60033420,York University,Canada
2-s2.0-67650675447,104941026,Molecular Biotechnology Center,Italy
2-s2.0-67650675447,60010325,"Istituto Di Calcolo E Reti Ad Alte Prestazioni, Rende",Italy
2-s2.0-67650675447,60003915,Vanderbilt University,United States
2-s2.0-67650675447,60012259,Universita degli Studi di Torino,Italy
2-s2.0-70049087172,NaN,NaN,NaN
2-s2.0-67650656587,100407744,School of Engineering and Electronics,United Kingdom
2-s2.0-67650656587,60027272,University of Edinburgh,United Kingdom
2-s2.0-67650668446,107252569,Savannah Simulations AG,Switzerland
2-s2.0-67650683421,60001359,University of Essex,United Kingdom
2-s2.0-67650691531,60013496,Universidad Nacional del Sur,Argentina
2-s2.0-67650691531,60004518,Consejo Nacional de Investigaciones Cientificas y Tecnicas,Argentina
2-s2.0-67650670988,60024948,"Indian Statistical Institute, Kolkata",India
2-s2.0-67650670988,60020825,Jadavpur University,India
2-s2.0-67650670988,60011023,University of Kalyani,India
2-s2.0-67650679616,60106845,Laboratoire Bordelais de Recherche en Informatique,France
2-s2.0-67650679616,60012772,Universite d'Angers,France
2-s2.0-67650665334,60026293,Singapore-MIT Alliance,Singapore
2-s2.0-67650665334,60022195,Massachusetts Institute of Technology,United States
2-s2.0-67650665334,60005510,Nanyang Technological University,Singapore
2-s2.0-67650682979,100847872,Xi'an Communication Institute,China
2-s2.0-67650682979,60026981,Xi'an University of Technology,China
2-s2.0-67650697083,60007278,UC Irvine,United States
2-s2.0-67650697083,60026124,European Bioinformatics Institute,United Kingdom
2-s2.0-67650697083,60029526,"University of California, Riverside",United States
2-s2.0-67650697083,60004536,Sidney Kimmel Cancer Center,United States
2-s2.0-67650697083,60019816,Leiden University,Netherlands
2-s2.0-67650669264,60015543,University of Pittsburgh,United States
2-s2.0-67650680024,60074721,Toyota Technological Institute at Chicago,United States
2-s2.0-67650691526,60010325,"Istituto Di Calcolo E Reti Ad Alte Prestazioni, Rende",Italy
2-s2.0-67650691526,60016529,Radboud University Nijmegen,Netherlands
2-s2.0-67650689009,60021199,Consiglio Nazionale delle Ricerche,Italy
2-s2.0-67650666006,60023208,Universitat Bayreuth,Germany
2-s2.0-67650679637,60030840,Kobenhavns Universitet,Denmark
2-s2.0-67650689010,60022046,Manchester Metropolitan University,United Kingdom
2-s2.0-67650652275,60000145,Université libre de Bruxelles (ULB),Belgium
2-s2.0-67650652275,100398770,IBMM,Belgium
2-s2.0-67650686519,60021097,University of Surrey,United Kingdom
2-s2.0-67650686519,60005141,University College Dublin,Ireland
2-s2.0-67650694685,60106782,The James Hutton Institute,United Kingdom
2-s2.0-67650652936,60021999,Centre de Recherche en Epistemologie Appliquee de l'Ecole Polytechnique,France
2-s2.0-67650652936,60025070,EHESS Ecole des Hautes Etudes en Sciences Sociales,France
2-s2.0-67650679629,60012306,Universita degli Studi di Milano - Bicocca,Italy
2-s2.0-67650679629,60030318,Universita degli Studi di Milano,Italy
2-s2.0-67650679630,60010756,Dartmouth College,United States
2-s2.0-67650689001,101734066,Volterra Consulting,United Kingdom
2-s2.0-67650685053,60003381,"Hitachi, Ltd.",Japan
2-s2.0-67650685053,60103937,Advanced Institute of Industrial Technology,Japan
2-s2.0-67650655983,60004956,Instituto Superior Tecnico,Portugal
2-s2.0-67650655983,60024652,Universite Paris-Sud XI,France
2-s2.0-67650660993,60003915,Vanderbilt University,United States
2-s2.0-67650702539,60022046,Manchester Metropolitan University,United Kingdom
2-s2.0-67749132423,60026827,Rockefeller University,United States
2-s2.0-67650665803,60024438,University of North Texas,United States
2-s2.0-67650665803,60000238,Jackson State University,United States
2-s2.0-67650665803,60072749,Qatar University,Qatar
2-s2.0-67650677118,60020475,Universidade do Minho,Portugal
2-s2.0-67650679633,60010818,University of Kent,United Kingdom
2-s2.0-67650683424,60028300,Instituto Universitário de Lisboa (ISCTE-IUL),Portugal
2-s2.0-67650679632,60013373,INRIA Institut National de Recherche en Informatique et en Automatique,France
2-s2.0-67650679632,60022195,Massachusetts Institute of Technology,United States
2-s2.0-67650649774,60070603,National University of Computer and Emerging Sciences Islamabad,Pakistan
2-s2.0-67650668445,107252720,Stiftung Wertevolle Zukunft,Germany
2-s2.0-67650667788,60017246,Universitat Tubingen,Germany
2-s2.0-67650697980,60019939,Murdoch University,Australia
2-s2.0-67649130031,60006925,La Trobe University,Australia
2-s2.0-67649130031,60018458,State Government of Victoria,Australia
2-s2.0-67649130031,60018950,Cooperative Research Centres Australia,Australia
2-s2.0-67650584207,60026298,Universita degli Studi di Camerino,Italy
2-s2.0-69349086671,60023626,Max Planck Institute for Metabolism Research,Germany
2-s2.0-69349086671,60007902,Technische Universitat Braunschweig,Germany
2-s2.0-69349086671,60024025,Universitat zu Koln,Germany
2-s2.0-67650637722,60019939,Murdoch University,Australia
2-s2.0-67650637722,60031226,Curtin University,Australia
2-s2.0-67650645755,60018208,Washington State University Pullman,United States
2-s2.0-67650602921,101901275,Exeura S.r.l.,Italy
2-s2.0-67650602921,60020261,Universita della Calabria,Italy
2-s2.0-67349167717,60052951,Universidad Central de Las Villas,Cuba
2-s2.0-67349167717,107009387,Medical School Faustino Pérez Hernández,Cuba
2-s2.0-67349167717,100830309,Facultad de Farmacia,Spain
2-s2.0-67349167717,60031579,Universidad Del Zulia,Venezuela
2-s2.0-67349167717,60002644,Universitat de ValEncia,Spain
2-s2.0-67650561665,NaN,NaN,NaN
2-s2.0-77954657998,60007267,Geisel School of Medicine at Dartmouth,United States
2-s2.0-77954657998,60009037,"Jet Propulsion Laboratory, California Institute of Technology",United States
2-s2.0-77954657998,60029311,University of Southern California,United States
2-s2.0-67650521650,60012762,Universite Laurentienne,Canada
2-s2.0-67650526177,106959577,Al-Qasemi Academic College,Israel
2-s2.0-67650535732,60028333,University of New South Wales (UNSW) Australia,Australia
2-s2.0-67749113760,60026619,Paul-Ehrlich-Institut,Germany
2-s2.0-67749113760,60007257,European Molecular Biology Laboratory Heidelberg,Germany
2-s2.0-67749113760,60007762,Johann Wolfgang Goethe Universitat Frankfurt am Main,Germany
2-s2.0-67749113760,60025310,Heinrich Heine Universitat,Germany
2-s2.0-67650566645,60020475,Universidade do Minho,Portugal
2-s2.0-67650532637,60015815,Universitat Stuttgart,Germany
2-s2.0-67650382069,60104012,University of Science and Technology (UST),South Korea
2-s2.0-67650373256,NaN,NaN,NaN
2-s2.0-67650434414,NaN,NaN,NaN
2-s2.0-67650445979,NaN,NaN,NaN
2-s2.0-67650391197,NaN,NaN,NaN
2-s2.0-67650472417,NaN,NaN,NaN
2-s2.0-67650491446,NaN,NaN,NaN
2-s2.0-67650474767,NaN,NaN,NaN
2-s2.0-67650501334,NaN,NaN,NaN
2-s2.0-67650473904,NaN,NaN,NaN
2-s2.0-67650466338,NaN,NaN,NaN
2-s2.0-67650508492,NaN,NaN,NaN
2-s2.0-67650403386,60009839,Conseil national de recherches Canada,Canada
2-s2.0-70049099472,107868901,Computational Sciences Centre of Excellence,United Kingdom
2-s2.0-70049099472,60099418,"Pfizer Limited, UK",United Kingdom
2-s2.0-70049099472,60004219,AstraZeneca,United Kingdom
2-s2.0-70049099472,60020649,GlaxoSmithKline,United Kingdom
2-s2.0-67650348467,60025278,Tsinghua University,China
2-s2.0-67650400483,60003915,Vanderbilt University,United States
2-s2.0-68949152563,60103821,Zhejiang Sci-Tech University,China
2-s2.0-67650363722,60027392,Stevens Institute of Technology,United States
2-s2.0-67650457674,60003915,Vanderbilt University,United States
2-s2.0-67650457674,60030769,Vanderbilt University Medical Center,United States
2-s2.0-67650364167,60031004,University of Queensland,Australia
2-s2.0-67650345559,60005232,University of Maryland Eastern Shore,United States
2-s2.0-67650345559,60001336,East Stroudsburg University,United States
2-s2.0-67650345559,60029747,The University of Georgia,United States
2-s2.0-67650348192,60014261,National Yunlin University of Science and Technology,Taiwan
2-s2.0-67650348192,60014982,National Cheng Kung University,Taiwan
2-s2.0-67650354201,60005686,University of Auckland,New Zealand
2-s2.0-67650354201,60002476,Virginia Commonwealth University,United States
2-s2.0-67650360804,60020537,Instytut Chemii Bioorganicznej Polskiej Akademii Nauk,Poland
2-s2.0-67650366831,60000689,Kansas State University,United States
2-s2.0-67650354595,60030796,Pfizer Global Research and Development,United States
2-s2.0-67650354595,60015481,"University of Washington, Seattle",United States
2-s2.0-67650369834,60015138,University of Nottingham,United Kingdom
2-s2.0-67650345553,60019647,Georgia Institute of Technology,United States
2-s2.0-67650403387,60026316,Institute of Intelligent Machines Chinese Academy of Sciences,China
2-s2.0-67650354858,60015881,University of Guelph,Canada
2-s2.0-67650391204,60003915,Vanderbilt University,United States
2-s2.0-67650345293,60002896,Hunter College,United States
2-s2.0-67650345293,60009343,Memorial Sloan-Kettering Cancer Center,United States
2-s2.0-67650345293,60022659,University of Connecticut,United States
2-s2.0-67650363905,60029653,Kent State University,United States
2-s2.0-67650381824,60021947,Indiana University School of Medicine Indianapolis,United States
2-s2.0-67650378996,60025578,Xidian University,China
2-s2.0-67650400479,60024728,Missouri University of Science and Technology,United States
2-s2.0-67650363921,107222506,Texas AandM University-Texarkana,United States
2-s2.0-67650363921,60007801,University of Texas at El Paso,United States
2-s2.0-67650379010,107222581,Fort Valley State University,Georgia
2-s2.0-67650379010,60009543,Translational Genomics Research Institute,United States
2-s2.0-67650379010,60007618,Prairie View A and M University,United States
2-s2.0-67650348464,60015881,University of Guelph,Canada
2-s2.0-67650360801,107223369,Centre for Integrated Systems Biology of Ageing and Nutrition at,United Kingdom
2-s2.0-67650360801,60006222,"Newcastle University, United Kingdom",United Kingdom
2-s2.0-67650345285,60013323,Ceske vysoke uceni technicke v Praze,Czech Republic
2-s2.0-67650345285,60016605,Charles University in Prague,Czech Republic
2-s2.0-67650345296,60006951,The University of North Carolina at Charlotte,United States
2-s2.0-67650345296,60011972,Air Force Research Laboratory Information Directorate,United States
2-s2.0-67650363738,60033420,York University,Canada
2-s2.0-67650363738,60015881,University of Guelph,Canada
2-s2.0-67650393972,60020730,Ulster University,United Kingdom
2-s2.0-67650393972,113200080,Public Research Centre for Health,Luxembourg
2-s2.0-67650400239,60024885,University of Arkansas for Medical Sciences,United States
2-s2.0-67650366970,107362540,ABG Information Systems Fundaç ão Ezequiel Dias,
2-s2.0-67650376153,60004538,Dalian University of Technology,China
2-s2.0-67650351342,60018491,Simon Fraser University,Canada
2-s2.0-67650403390,100498534,University of Science and Technology,Yemen
2-s2.0-67650403390,60010294,Cairo University,Egypt
2-s2.0-67650394212,60001343,Brock University,Canada
2-s2.0-67650394212,60015881,University of Guelph,Canada
2-s2.0-67650351083,NaN,NaN,NaN
2-s2.0-67650363720,60025864,Da-Yeh University,Taiwan
2-s2.0-67650363720,60021353,Southern Taiwan University of Technology,Taiwan
2-s2.0-67650363720,60014982,National Cheng Kung University,Taiwan
2-s2.0-67650363720,60006121,Veterans General Hospital-Taichung Taiwan,Taiwan
2-s2.0-67650379240,60018491,Simon Fraser University,Canada
2-s2.0-67650394203,60004538,Dalian University of Technology,China
2-s2.0-67650351107,60022659,University of Connecticut,United States
2-s2.0-67650366792,60015941,University of Kentucky,United States
2-s2.0-68949147686,60027844,Universidad de Granada,Spain
2-s2.0-67650376374,106688743,Fraser University,Canada
2-s2.0-70349554369,60023018,Scripps Institution of Oceanography,United States
2-s2.0-70349554369,60002316,Victoria University of Wellington,New Zealand
2-s2.0-70349554369,60012556,Universitat Marburg,Germany
2-s2.0-70349554369,60028333,University of New South Wales (UNSW) Australia,Australia
2-s2.0-67650333597,NaN,NaN,NaN
2-s2.0-67650289603,NaN,NaN,NaN
2-s2.0-67650289971,NaN,NaN,NaN
2-s2.0-67650309031,NaN,NaN,NaN
2-s2.0-67650299742,NaN,NaN,NaN
2-s2.0-67650283513,60000990,Chalmers University of Technology,Sweden
2-s2.0-67650283513,60002092,Florida State University,United States
2-s2.0-67650332900,NaN,NaN,NaN
2-s2.0-67650320600,NaN,NaN,NaN
2-s2.0-67650280881,NaN,NaN,NaN
2-s2.0-67650314193,60031155,Panepistimion Patron,Greece
2-s2.0-67650314193,60011373,Danmarks Tekniske Universitet,Denmark
2-s2.0-67650329862,NaN,NaN,NaN
2-s2.0-67650305616,NaN,NaN,NaN
2-s2.0-67650320595,NaN,NaN,NaN
2-s2.0-67650305634,NaN,NaN,NaN
2-s2.0-67650321004,60030318,Universita degli Studi di Milano,Italy
2-s2.0-67650321004,60031810,Universite de Bourgogne,France
2-s2.0-67650330062,NaN,NaN,NaN
2-s2.0-67650287130,NaN,NaN,NaN
2-s2.0-67650333610,NaN,NaN,NaN
2-s2.0-67650280457,60000990,Chalmers University of Technology,Sweden
2-s2.0-67650324080,NaN,NaN,NaN
2-s2.0-67650330059,60024631,Universite de Fribourg,Switzerland
2-s2.0-67650309020,NaN,NaN,NaN
2-s2.0-67650293353,60027550,"University of California, Los Angeles",United States
2-s2.0-67650293353,60032499,Harvard School of Public Health,United States
2-s2.0-67650293353,60030612,"University of California, San Diego",United States
2-s2.0-67650324431,60029241,"University of California, Santa Barbara",United States
2-s2.0-67650324431,60025778,University Michigan Ann Arbor,United States
2-s2.0-67650337321,60014439,UC Davis,United States
2-s2.0-67650318003,60022195,Massachusetts Institute of Technology,United States
2-s2.0-67650318003,60025641,Universitat Freiburg im Breisgau,Germany
2-s2.0-66149137296,60030288,Oklahoma Medical Research Foundation,United States
2-s2.0-66149137296,60005248,Johns Hopkins University,United States
2-s2.0-69049109889,60025858,Eidgenossische Technische Hochschule Zurich,Switzerland
2-s2.0-67650230008,NaN,NaN,NaN
2-s2.0-67650254085,60012070,University of Leeds,United Kingdom
2-s2.0-67650254085,60020547,Texas A and M University,United States
2-s2.0-67650221323,NaN,NaN,NaN
2-s2.0-67650233417,NaN,NaN,NaN
2-s2.0-67650221336,NaN,NaN,NaN
2-s2.0-67650245342,60001422,Universite Pierre et Marie Curie,France
2-s2.0-67650245342,60008134,CNRS Centre National de la Recherche Scientifique,France
2-s2.0-67650789618,107173136,Fios Genomics Ltd.,United Kingdom
2-s2.0-67650789618,60001001,Broad Institute,United States
2-s2.0-67650789618,60025352,"The Natural History Museum, London",United Kingdom
2-s2.0-67650789618,60018861,John Innes Centre,United Kingdom
2-s2.0-67650789618,60030074,Universidade Federal de Minas Gerais,Brazil
2-s2.0-67650789618,60005517,Wellcome Trust Sanger Institute,United Kingdom
2-s2.0-67650789618,60026124,European Bioinformatics Institute,United Kingdom
2-s2.0-67650789618,60026004,Fundacao Oswaldo Cruz,Brazil
2-s2.0-67650789618,60025160,University College Cork,Ireland
2-s2.0-67650789618,60004354,Iowa State University,United States
2-s2.0-67650789618,60031975,Illinois State University,United States
2-s2.0-67650789618,60003212,University of Texas at San Antonio,United States
2-s2.0-67650789618,60000245,Universite Lille 2 Droit et Sante,France
2-s2.0-67650789618,60031514,Universitat Gottingen,Germany
2-s2.0-67650789618,60020304,University of Maryland,United States
2-s2.0-67650789618,60032083,University at Buffalo State University of New York,United States
2-s2.0-67650789618,60012957,University of Maryland School of Medicine,United States
2-s2.0-67650789618,60008088,Universidade de Sao Paulo - USP,Brazil
2-s2.0-67650789618,60004876,J. Craig Venter Institute,United States
2-s2.0-67650789618,60025225,University of Southampton,United Kingdom
2-s2.0-67650789618,60010337,Institute of Cancer Research London,United Kingdom
2-s2.0-67650789618,60023691,"University of California, San Francisco",United States
2-s2.0-67650789618,60018691,Rush University Medical Center,United States
2-s2.0-67650789618,60015618,Leiden University Medical Center - LUMC,Netherlands
2-s2.0-67650789618,60015543,University of Pittsburgh,United States
2-s2.0-67650789618,60016418,University of York,United Kingdom
2-s2.0-67650789618,60011001,Kyoto University,Japan
