eid,affiliation_id,affiliation_name,affiliation_country
2-s2.0-84892660567,60070055,Clinique &amp; Maternite Sainte-Elisabeth Namer,Belgium
2-s2.0-84892660567,60006316,"International Drug Development Institute, Charleroi",Belgium
2-s2.0-84892660567,60008768,Ontario Cancer Institute University of Toronto,Canada
2-s2.0-84892660567,60015023,University of Texas M. D. Anderson Cancer Center,United States
2-s2.0-84892660567,60028724,Institut Jules Bordet,Belgium
2-s2.0-84892660567,60029852,"Centre Hospitalier Universitaire Saint Pierre, Brussels",Belgium
2-s2.0-84892660567,60027386,Institut de Cancerologie Gustave Roussy,France
2-s2.0-84892660567,60000145,Université libre de Bruxelles (ULB),Belgium
2-s2.0-84892660567,60005455,Yale University,United States
2-s2.0-84887626949,113228471,Austrian Centre of Industrial Biotechnology (ACIB GmbH),Austria
2-s2.0-84887626949,60009968,Novartis International AG,Switzerland
2-s2.0-84887626949,60019663,Technische Universitat Graz,Austria
2-s2.0-84893027796,60001741,Universidad Carlos III de Madrid,Spain
2-s2.0-84891289900,60105589,Laboratoire Traitement du Signal et de l'Image,France
2-s2.0-84891289900,60028893,Centre Hospitalier Universitaire de Rennes,France
2-s2.0-84891320560,100581924,Instituto Nacional de Cancerología,Colombia
2-s2.0-84891320560,60055696,Universidad Nacional de Colombia,Colombia
2-s2.0-84891333520,60032442,Universidad Nacional Autonoma de Mexico,Mexico
2-s2.0-84890508019,60010062,"Istituto Superiore Di Sanita, Rome",Italy
2-s2.0-84890508019,60027245,Universite Paul Sabatier Toulouse III,France
2-s2.0-84892556644,60019987,Politechnika Wroclawska,Poland
2-s2.0-84890641204,60009507,Universite de Montreal,Canada
2-s2.0-84890411617,60029608,Institute of Zoology Chinese Academy of Sciences,China
2-s2.0-84879009934,60073567,Shandong Academy of Medical Sciences,China
2-s2.0-84892688767,60016332,King Faisal Specialist Hospital and Research Centre,Saudi Arabia
2-s2.0-84892688767,60002492,King Abdulaziz University Hospital Jeddah,Saudi Arabia
2-s2.0-84892688767,60078536,King Saud bin Abdulaziz University for Health Sciences,Saudi Arabia
2-s2.0-84892688767,60104002,Alfaisal University,Saudi Arabia
2-s2.0-84887011890,60025858,Eidgenossische Technische Hochschule Zurich,Switzerland
2-s2.0-84885224226,60017336,National Institute of Allergy and Infectious Diseases,United States
2-s2.0-84885224226,60005890,Wisconsin National Primate Research Center,United States
2-s2.0-84885224226,60014683,La Jolla Institute for Allergy and Immunology,United States
2-s2.0-84896842383,112627746,IQser AG,Switzerland
2-s2.0-84896842383,60014807,Hochschule Ravensburg-Weingarten,Germany
2-s2.0-84896842383,60010586,Universitat Ulm,Germany
2-s2.0-84891282382,60022020,The University of Warwick,United Kingdom
2-s2.0-84891282382,60028381,Universidad Autonoma Metropolitana - Iztapalapa,Mexico
2-s2.0-84891288508,106336937,Engineering Faculty,Mexico
2-s2.0-84891288508,60032442,Universidad Nacional Autonoma de Mexico,Mexico
2-s2.0-84893131189,60020730,Ulster University,United Kingdom
2-s2.0-84893103180,60028442,Universidad Politecnica de Madrid,Spain
2-s2.0-84891290660,60055696,Universidad Nacional de Colombia,Colombia
2-s2.0-84893381668,60019578,Monash University,Australia
2-s2.0-84893072686,60003662,Universidad de Malaga,Spain
2-s2.0-84891528187,60019572,Hainan Medical College,China
2-s2.0-84891528187,60083514,Chinese Academy of Tropical Agricultural Sciences,China
2-s2.0-84891790607,60003858,Uppsala Universitet,Sweden
2-s2.0-84891790607,60006989,Pfizer Inc.,United States
2-s2.0-84891790607,60003771,University of Manchester,United Kingdom
2-s2.0-84891790607,60019816,Leiden University,Netherlands
2-s2.0-84890194382,60027086,University of Alabama at Birmingham,United States
2-s2.0-84890194382,60024541,New York University School of Medicine,United States
2-s2.0-84896896691,60030623,"Rutgers, The State University of New Jersey",United States
2-s2.0-84896896691,60023403,Rutgers Robert Wood Johnson Medical School at New Brunswick,United States
2-s2.0-84891322857,60032442,Universidad Nacional Autonoma de Mexico,Mexico
2-s2.0-84891322857,114104002,UNAM Biomedical Imaging Lab,Mexico
2-s2.0-84892632753,60008916,Politechnika Opolska,Poland
2-s2.0-84892632753,60017351,Akademia Gorniczo-Hutnicza im. Stanislawa Staszica w Krakowie,Poland
2-s2.0-84892632753,60021889,University of Greenwich,United Kingdom
2-s2.0-84891307137,60002439,"Universidad De Los Andes, Merida",Venezuela
2-s2.0-84886421287,106606665,Pharmaceutics and Medical Devices Agency,Japan
2-s2.0-84886421287,60010925,National Cancer Center Hospital East,Japan
2-s2.0-84886421287,60002787,Chiba University,Japan
2-s2.0-84886421287,60023890,National Cancer Center Research Institute,Japan
2-s2.0-84886421287,60009109,National Institute of Health Sciences Tokyo,Japan
2-s2.0-84886421287,60018424,National Cancer Center Hospital,Japan
2-s2.0-84886421287,60007976,Chubu University,Japan
2-s2.0-84884343205,112841292,Northrop Grumman Health Solutions,United States
2-s2.0-84884343205,112604640,Vecna Technologies,United States
2-s2.0-84884343205,101606356,J. Craig Venter Institute,United States
2-s2.0-84884343205,60017536,Southern Methodist University,United States
2-s2.0-84884343205,60014739,UT Southwestern Medical School,United States
2-s2.0-84884343205,60022195,Massachusetts Institute of Technology,United States
2-s2.0-84891540477,101463109,AGRIC,Ireland
2-s2.0-84891540477,60018491,Simon Fraser University,Canada
2-s2.0-84892707535,60103339,The Huck Institutes of the Life Sciences,United States
2-s2.0-84892707535,60001439,Pennsylvania State University,United States
2-s2.0-84892707535,60003915,Vanderbilt University,United States
2-s2.0-84890711828,60031004,University of Queensland,Australia
2-s2.0-84893745047,60070639,"Laboratoire de Recherche Operationnelle, de la. Decision et de Controle des processus",Tunisia
2-s2.0-84885433787,60013551,China Agricultural University,China
2-s2.0-84888420320,60072262,International Institute of Molecular and Cell Biology,Poland
2-s2.0-84888420320,60014168,Uniwersytet im. Adama Mickiewicza w Poznaniu,Poland
2-s2.0-84893301501,113019132,Key Laboratory of Database and Parallel Computing,China
2-s2.0-84893301501,60011073,State University of New York at New Paltz,United States
2-s2.0-84893301501,60033495,Heilongjiang University,China
2-s2.0-84893301501,60019740,Kennesaw State University,United States
2-s2.0-84893301528,60104036,NEC Laboratories China,China
2-s2.0-84891280613,60010396,CSIC - Instituto de &amp;Oacute;ptica Daza de Vald&amp;eacute;s (IO),Spain
2-s2.0-84891280613,60033320,Universidad de Navarra,Spain
2-s2.0-84891280613,60032442,Universidad Nacional Autonoma de Mexico,Mexico
2-s2.0-84891308896,60055696,Universidad Nacional de Colombia,Colombia
2-s2.0-84891553161,60008599,Indiana State University,United States
2-s2.0-84891553161,60009254,Purdue University,United States
2-s2.0-84891794268,60026125,National Institute of Public Health and the Environment,Netherlands
2-s2.0-84886851891,60030610,"Universidad Autonoma de San Luis Potosi, Facultad de Medicina",Mexico
2-s2.0-84886851891,60031335,Universidad Autonoma de San Luis Potosi,Mexico
2-s2.0-84893078092,60012464,Universidad de Chile,Chile
2-s2.0-84893078092,60027844,Universidad de Granada,Spain
2-s2.0-84893299903,60000912,Bengal Engineering and Science University,India
2-s2.0-84893299903,60103561,"National Institute of Technology, Durgapur",India
2-s2.0-84888003246,60031581,California Institute of Technology,United States
2-s2.0-84888003246,60019578,Monash University,Australia
2-s2.0-84888003246,60026553,University of Melbourne,Australia
2-s2.0-84888003246,60032987,Griffith University,Australia
2-s2.0-84888003246,60012614,Universitat Zurich,Switzerland
2-s2.0-84891329853,60059937,National University of Sciences and Technology Pakistan,Pakistan
2-s2.0-84889673336,60021543,King Mongkut's Institute of Technology Ladkrabang,Thailand
2-s2.0-84889673336,60021005,Universiti Teknologi Malaysia,Malaysia
2-s2.0-84902054392,60101552,Indian Institute of Toxicology Research,India
2-s2.0-84894085701,60013925,Ionian Panepistimion,Greece
2-s2.0-84890045371,109713637,Amazon Web Services,United States
2-s2.0-84890045371,60014567,DOE Joint Genome Institute,United States
2-s2.0-84890045371,60007174,Lawrence Berkeley National Laboratory,United States
2-s2.0-84903336570,60026175,Lawrence Livermore National Laboratory,United States
2-s2.0-84887961166,60021200,East China Normal University,China
2-s2.0-84898366464,112767824,Martin Luther University in Halle-Wittenberg,Germany
2-s2.0-84898366464,60072195,Leibniz Institute of Plant Genetics and Crop Plant Research,Germany
2-s2.0-84898724017,60018988,University of Nebraska at Omaha,United States
2-s2.0-84886425517,60012556,Universitat Marburg,Germany
2-s2.0-84902405933,60101854,Ontario Institute for Cancer Research,Canada
2-s2.0-84902405933,60016005,"Queen's University, Kingston",Canada
2-s2.0-84896585621,60020870,Chongqing Medical University,China
2-s2.0-84898214046,60002103,Universitatea din Bacau,Romania
2-s2.0-84925225510,NaN,NaN,NaN
2-s2.0-84894381307,60002354,University of Tokyo Faculty of Medicine,Japan
2-s2.0-84894381307,60025272,University of Tokyo,Japan
2-s2.0-84894381307,60004225,University of Tokyo Hospital,Japan
2-s2.0-84892083657,60012708,Stanford University,United States
2-s2.0-84894185128,112632470,ZEINCRO HELLAS S.A.,Greece
2-s2.0-84894185128,114206930,INTRASOFT International S.A.,Luxembourg
2-s2.0-84894185128,60008539,National University of Ireland Galway,Ireland
2-s2.0-84894185128,60071343,University of Cyprus,Cyprus
2-s2.0-84894185128,60003771,University of Manchester,United Kingdom
2-s2.0-84894591091,60012771,Howard University,United States
2-s2.0-84892164539,60008950,Australian National University,Australia
2-s2.0-84894437022,60071082,University of Peradeniya,Sri Lanka
2-s2.0-84888332150,60027086,University of Alabama at Birmingham,United States
2-s2.0-84894576592,60030612,"University of California, San Diego",United States
2-s2.0-84894576592,60025135,San Diego Supercomputer Center,United States
2-s2.0-84892384965,60005206,Fujian Medical University,China
2-s2.0-84894689398,60017970,Henan University of Technology,China
2-s2.0-84894689398,60006925,La Trobe University,Australia
2-s2.0-84894555642,114223187,"Barnes and Noble, LLC",United States
2-s2.0-84894555642,60005783,Murray State University Murray,United States
2-s2.0-84894555642,60027561,University of Illinois at Chicago,United States
2-s2.0-84894555642,60026610,Clemson University,United States
2-s2.0-84893360551,60000434,Universitatea de Vest din Timisoara,Romania
2-s2.0-84893360551,112945959,Laboratory of Advanced Researches in Environmental Protection,Romania
2-s2.0-84893360551,60014596,Universitatea Alexandru Ioan Cuza,
2-s2.0-84894221347,60080194,Vestfold University College,Norway
2-s2.0-84894157592,60023256,Politecnico di Milano,Italy
2-s2.0-84895107082,60007363,Northwestern University,United States
2-s2.0-84890049738,60073652,Tongji University,China
2-s2.0-84890049738,60025649,"University of Cambridge, School of Clinical Medicine",United Kingdom
2-s2.0-84894157051,60023256,Politecnico di Milano,Italy
2-s2.0-84888326837,113193078,Galgotias University,India
2-s2.0-84888326837,60024948,"Indian Statistical Institute, Kolkata",India
2-s2.0-84888326837,60010618,Vellore Institute of Technology,India
2-s2.0-84892639385,60017161,National University of Singapore,Singapore
2-s2.0-84891817240,60069761,IBCP Institut de Biologie et de Chimie des Proteines,France
2-s2.0-84891817240,60026124,European Bioinformatics Institute,United Kingdom
2-s2.0-84891817240,60007257,European Molecular Biology Laboratory Heidelberg,Germany
2-s2.0-84892419667,60011268,Shahjalal University of Science and Technology,Bangladesh
2-s2.0-84892419667,60014714,University of Dhaka,Bangladesh
2-s2.0-84890787967,60021963,CRNH Centre de Recherche en Nutrition Humaine d'Auvergne,France
2-s2.0-84890787967,60001384,INRA Centre de Clermont-Ferrand-Theix,France
2-s2.0-84890787967,60004135,Universite d' Auvergne Clermont-FD 1,France
2-s2.0-84892377573,60019578,Monash University,Australia
2-s2.0-84892377573,60032083,University at Buffalo State University of New York,United States
2-s2.0-84894547620,60002896,Hunter College,United States
2-s2.0-84894547620,60007711,Jilin University,China
2-s2.0-84894547620,60032373,The Doctorate-Granting Institution of the City University of New York,United States
2-s2.0-84879333261,60084918,"European Patent Office, The Hague",Netherlands
2-s2.0-84879333261,60026124,European Bioinformatics Institute,United Kingdom
2-s2.0-84885894954,60003274,INRA Centre de Recherche de Versailles-Grignon,France
2-s2.0-84929505419,NaN,NaN,NaN
2-s2.0-84891054183,60069830,Health Sciences Center Kuwait Faculty of Medicine,Kuwait
2-s2.0-84902404523,60016733,Oregon Health and Science University,United States
2-s2.0-84902404523,60007174,Lawrence Berkeley National Laboratory,United States
2-s2.0-84902404523,60014439,UC Davis,United States
2-s2.0-84900837285,60092945,King Abdullah University of Science and Technology,Saudi Arabia
2-s2.0-84894543745,60009254,Purdue University,United States
2-s2.0-84894543745,60029306,Wuhan University,China
2-s2.0-84887818053,60103278,"National Engineering Research Center for Vegetables, Beijing",China
2-s2.0-84887818053,60102081,Beijing Academy of Agriculture and Forestry Sciences,China
2-s2.0-84887818053,60013551,China Agricultural University,China
2-s2.0-84936763134,60002593,Southern Medical University,China
2-s2.0-84892683484,60031581,California Institute of Technology,United States
2-s2.0-84892683484,60026124,European Bioinformatics Institute,United Kingdom
2-s2.0-84892683484,60012708,Stanford University,United States
2-s2.0-84892683484,60031101,University of Cambridge,United Kingdom
2-s2.0-84885901201,60023004,University of Delaware,United States
2-s2.0-84894542682,60013919,Pondicherry University,India
2-s2.0-84887455220,60020870,Chongqing Medical University,China
2-s2.0-84893742303,60012614,Universitat Zurich,Switzerland
2-s2.0-84888023687,60019199,Council of Scientific and Industrial Research India,India
2-s2.0-84888023687,60076774,"Amity University, Uttar Pradesh",India
2-s2.0-84893790601,60017302,National Environmental Engineering Research Institute India,India
2-s2.0-84894516031,60005558,Mayo Clinic,United States
2-s2.0-84894516031,60027512,University of Texas Health Science Center at Houston,United States
2-s2.0-84894516031,60007056,University of Missouri-Kansas City,United States
2-s2.0-84894681116,60017366,IBM Thomas J. Watson Research Center,United States
2-s2.0-84894681116,60028458,City College of New York,United States
2-s2.0-84894681116,60027950,Carnegie Mellon University,United States
2-s2.0-84888987856,60014693,Loyola University Maryland,United States
2-s2.0-84888987856,60001117,The Johns Hopkins School of Medicine,United States
2-s2.0-84894672134,60001439,Pennsylvania State University,United States
2-s2.0-84894672134,60019578,Monash University,Australia
2-s2.0-84894672134,60026553,University of Melbourne,Australia
2-s2.0-84894216981,60002798,Chinese University of Hong Kong,China
2-s2.0-84888379349,60011520,King's College London,United Kingdom
2-s2.0-84888379349,60005518,Guy's and St Thomas' NHS Foundation Trust,United Kingdom
2-s2.0-84888379349,60020492,Nagoya University School of Medicine,Japan
2-s2.0-84888379349,60045463,Al-Sabah Hospital,Kuwait
2-s2.0-84888363370,60033420,York University,Canada
2-s2.0-84894521025,60014171,University of Waterloo,Canada
2-s2.0-84894521025,60002798,Chinese University of Hong Kong,China
2-s2.0-84894575702,60024534,University of South Carolina - Upstate,United States
2-s2.0-84894575702,60005244,Southeast University,China
2-s2.0-84901642970,60006297,University of Pennsylvania,United States
2-s2.0-84892940341,60002833,Henan Agricultural University,China
2-s2.0-84892940341,60004630,Fujian Agriculture and Forestry University,China
2-s2.0-84892423044,114139894,Interuniversity Institute of Bioinformatics in Brussels,Belgium
2-s2.0-84892423044,60000145,Université libre de Bruxelles (ULB),Belgium
2-s2.0-84894504967,109656611,SACS MAVMM Engineering College,India
2-s2.0-84892422516,60027363,University of Chinese Academy of Sciences,China
2-s2.0-84892422516,60019499,Chinese Academy of Sciences,China
2-s2.0-84881267995,60102075,First Affiliated Hospital of Zhengzhou University,China
2-s2.0-84881267995,60018554,Zhengzhou University,China
2-s2.0-84893739078,102040965,Cambridge Institute of Technology,India
2-s2.0-84893739078,60014105,Middlesex University,United Kingdom
2-s2.0-84893739078,60022317,University of Macau,Macao
2-s2.0-84892724399,60016529,Radboud University Nijmegen,Netherlands
2-s2.0-84891886900,60033316,Universiteit Gent,Belgium
2-s2.0-84891886900,60015138,University of Nottingham,United Kingdom
2-s2.0-84890312148,60031687,National Hellenic Research Foundation,Greece
2-s2.0-84890312148,60003185,Academy of Athens,Greece
2-s2.0-84890312148,60001992,Masaryk Memorial Cancer Institute,Czech Republic
2-s2.0-84890892406,101495035,National Institute of Handicap,Pakistan
2-s2.0-84890892406,108669184,Donders Institute for Brain,Netherlands
2-s2.0-84890892406,112608268,Institute of Biomedical and Genetic Engineering (IBGE),Pakistan
2-s2.0-84890892406,60089661,Isra University,Pakistan
2-s2.0-84890892406,60089631,COMSATS Institute of Information Technology,Pakistan
2-s2.0-84890892406,60026278,Nijmegen Centre for Molecular Life Sciences - NCMLS,Netherlands
2-s2.0-84890892406,60002573,Radboud University Nijmegen Medical Centre,Netherlands
2-s2.0-84891778274,60032306,AgResearch Grasslands Research Centre,New Zealand
2-s2.0-84891778274,60001384,INRA Centre de Clermont-Ferrand-Theix,France
2-s2.0-84891778274,60004135,Universite d' Auvergne Clermont-FD 1,France
2-s2.0-84929047610,60004876,J. Craig Venter Institute,United States
2-s2.0-84929047610,60024989,Universidade de Brasilia,Brazil
2-s2.0-84929047610,60030612,"University of California, San Diego",United States
2-s2.0-84929047610,60009625,Empresa Brasileira de Pesquisa Agropecuaria - Embrapa,Brazil
2-s2.0-84929047610,60020541,Universidade Catolica de Brasilia,Brazil
2-s2.0-84888340802,60008088,Universidade de Sao Paulo - USP,Brazil
2-s2.0-84899597866,109913418,American Society for Nutrition,United States
2-s2.0-84888387592,60074624,Tajen Technological University,Taiwan
2-s2.0-84888387592,113193078,Galgotias University,India
2-s2.0-84888387592,60024948,"Indian Statistical Institute, Kolkata",India
2-s2.0-84888387592,60020825,Jadavpur University,India
2-s2.0-84895158701,60014714,University of Dhaka,Bangladesh
2-s2.0-84895158701,60026553,University of Melbourne,Australia
2-s2.0-84895158701,60026695,UT Southwestern Medical Center,United States
2-s2.0-84895158701,60031514,Universitat Gottingen,Germany
2-s2.0-84892720068,60028419,Universidad de Santiago de Compostela,Spain
2-s2.0-84892179446,60072443,Tel Aviv University George S. Wise Faculty of Life Sciences,Israel
2-s2.0-84892179446,60030318,Universita degli Studi di Milano,Italy
2-s2.0-84892179446,60006583,"Fondazione IRCCS Istituto Nazionale dei Tumori, Milan",Italy
2-s2.0-84892179446,60012259,Universita degli Studi di Torino,Italy
2-s2.0-84892179446,60021199,Consiglio Nazionale delle Ricerche,Italy
2-s2.0-84895292305,60025577,Universiti Putra Malaysia,Malaysia
2-s2.0-84896787466,60015481,"University of Washington, Seattle",United States
2-s2.0-84886947761,60008358,National Institute of Chemistry Ljubljana,Slovenia
2-s2.0-84886947761,60031106,University of Ljubljana,Slovenia
2-s2.0-84891490235,60025015,Sanjay Gandhi Postgraduate Institute of Medical Sciences Lucknow,India
2-s2.0-84891490235,60021599,Chhatrapati Shahuji Maharaj Medical University,India
2-s2.0-84904895969,60007474,City of Hope National Med Center,United States
2-s2.0-84890412187,60010348,Universitetet i Oslo,Norway
2-s2.0-84890412187,60026108,Rikshospitalet-Radiumhospitalet HF,Norway
2-s2.0-84888438450,60023353,Jeju National University,South Korea
2-s2.0-84888438450,60022417,Chungnam National University,South Korea
2-s2.0-84891372389,60022050,Xuzhou Medical College,China
2-s2.0-84891372389,101864745,Lishui People's Hospital,China
2-s2.0-84892747763,60015023,University of Texas M. D. Anderson Cancer Center,United States
2-s2.0-84892747763,60013959,University of Florida,United States
2-s2.0-84892747763,60016969,Academia Sinica Taiwan,Taiwan
2-s2.0-84892747763,60013227,Northwestern University Feinberg School of Medicine,United States
2-s2.0-84925546035,113139929,Guangzhou Women and Children Medical Center,China
2-s2.0-84885329125,105744886,University of Nhatrang,Viet Nam
2-s2.0-84885329125,60015148,Institut de Chimie des Substances Naturelles,France
2-s2.0-84885329125,60008134,CNRS Centre National de la Recherche Scientifique,France
2-s2.0-84894552965,60103284,China Academy of Chinese Medical Sciences,China
2-s2.0-84894552965,60016424,Beijing University of Chinese Medicine,China
2-s2.0-84894552965,60026707,Capital Medical University China,China
2-s2.0-84904430097,60031423,IRCCS Centro Di Riferimento Oncologico Aviano,Italy
2-s2.0-84887619734,60010151,"Carleton University, School of Computer Science",Canada
2-s2.0-84887619734,60029788,Wesleyan University Middletown,United States
2-s2.0-84887619734,60031117,Boston College,United States
2-s2.0-84891678170,60085212,"Shemyakin and Ovchinnikov Institute of Bioorganic Chemistry, Russian Academy of Sciences",Russian Federation
2-s2.0-84891678170,60028265,Lanzhou University,China
2-s2.0-84891678170,60018926,San Diego State University,United States
2-s2.0-84891678170,60024541,New York University School of Medicine,United States
2-s2.0-84888212690,110109890,Qualcomm Research,United States
2-s2.0-84888212690,117636726,IBM,United States
2-s2.0-84888212690,60023439,Desert Research Institute,United States
2-s2.0-84888212690,60001769,"University of Nevada, Reno",United States
2-s2.0-84888212690,60004179,NASA Ames Research Center,United States
2-s2.0-84888212690,60029526,"University of California, Riverside",United States
2-s2.0-84888212690,60003892,Arizona State University,United States
2-s2.0-84888212690,60026851,University of Oxford,United Kingdom
2-s2.0-84888212690,60014300,AT&amp;T Inc.,United States
2-s2.0-84888212690,60007174,Lawrence Berkeley National Laboratory,United States
2-s2.0-84888212690,60003398,Mitsubishi Electric Research Laboratories,United States
2-s2.0-84888209899,110109890,Qualcomm Research,United States
2-s2.0-84888209899,117636726,IBM,United States
2-s2.0-84888209899,60023439,Desert Research Institute,United States
2-s2.0-84888209899,60001769,"University of Nevada, Reno",United States
2-s2.0-84888209899,60004179,NASA Ames Research Center,United States
2-s2.0-84888209899,60029526,"University of California, Riverside",United States
2-s2.0-84888209899,60003892,Arizona State University,United States
2-s2.0-84888209899,60026851,University of Oxford,United Kingdom
2-s2.0-84888209899,60014300,AT&amp;T Inc.,United States
2-s2.0-84888209899,60007174,Lawrence Berkeley National Laboratory,United States
2-s2.0-84888209899,60003398,Mitsubishi Electric Research Laboratories,United States
2-s2.0-84888243147,60068815,University of Belgrade,Serbia
2-s2.0-84888821467,60026852,Shandong Agricultural University,China
2-s2.0-84896725588,114284036,"Chestnut Brew Works, LLC",United States
2-s2.0-84896725588,60026306,University of Nebraska - Lincoln,United States
2-s2.0-84896707595,60010966,VCU School of Medicine,United States
2-s2.0-84896707595,60002476,Virginia Commonwealth University,United States
2-s2.0-84888850501,60013682,Seoul National University,South Korea
2-s2.0-84888850501,60000656,Seoul National University College of Medicine,South Korea
2-s2.0-84888850501,60024978,University of Utah School of Medicine,United States
2-s2.0-84888255009,60009602,University of Limerick,Ireland
2-s2.0-84896723187,60024324,University of Iowa,United States
2-s2.0-84896723187,60005469,University of Iowa Healthcare,United States
2-s2.0-84888242261,113094100,Embrapa Agroenergy,Brazil
2-s2.0-84888242261,60024989,Universidade de Brasilia,Brazil
2-s2.0-84888242261,60020541,Universidade Catolica de Brasilia,Brazil
2-s2.0-84888158925,NaN,NaN,NaN
2-s2.0-84888165283,60017187,Shri Mata Vaishno Devi University,India
2-s2.0-84888182338,60069616,Universita degli studi Magna Graecia di Catanzaro,Italy
2-s2.0-84888160303,60038472,University of Veterinary and Animal Sciences Lahore,Pakistan
2-s2.0-84888153551,60002746,Harvard Medical School,United States
2-s2.0-84888153551,60019674,Boston University,United States
2-s2.0-84888153551,60030840,Kobenhavns Universitet,Denmark
2-s2.0-84888143957,60033100,Nanjing University,China
2-s2.0-84888143957,60002337,State University of New York System,United States
2-s2.0-84888161618,60002873,Illinois Institute of Technology,United States
2-s2.0-84888161618,60029278,University of Chicago,United States
2-s2.0-84888171405,60014171,University of Waterloo,Canada
2-s2.0-84888166776,60009226,Colorado State University,United States
2-s2.0-84888157486,60017705,Chinese Academy of Agricultural Sciences,China
2-s2.0-84888157486,60073600,Jiangsu Academy of Agricultural Sciences,China
2-s2.0-84888252483,60033241,Universitat des Saarlandes,Germany
2-s2.0-84888194453,60019580,National Institute for Genetic Engineering and Biotechnology Iran,Iran
2-s2.0-84888194453,60008542,Alzahra University,Iran
2-s2.0-84888194453,60103927,"Islamic Azad University, Karaj Branch",Iran
2-s2.0-84888175735,60023927,Georgetown University,United States
2-s2.0-84888175735,60008780,FDA Center for Biologics Evaluation and Research,United States
2-s2.0-84888172571,60013409,National Cancer Institute,United States
2-s2.0-84888187977,60031760,Central Washington University,United States
2-s2.0-84888187977,60024063,University of Massachusetts Boston,United States
2-s2.0-84888144098,60004354,Iowa State University,United States
2-s2.0-84888191246,60015481,"University of Washington, Seattle",United States
2-s2.0-84888191246,60016849,University of Toronto,Canada
2-s2.0-84888191246,60000986,University of Massachusetts Medical School,United States
2-s2.0-84888191246,60032083,University at Buffalo State University of New York,United States
2-s2.0-84888188648,60006173,University of Missouri-Columbia,United States
2-s2.0-84888155763,60017672,Tulane University,United States
2-s2.0-84888174869,60026438,Universidad Sim?n Bol?var,Venezuela
2-s2.0-84888174869,60008042,Universitat Leipzig,Germany
2-s2.0-84888174869,60020304,University of Maryland,United States
2-s2.0-84888165172,60019616,Harbin Institute of Technology,China
2-s2.0-84888165172,60006541,The University of Hong Kong,Hong Kong
2-s2.0-84888185622,60032083,University at Buffalo State University of New York,United States
2-s2.0-84888154362,60012468,University of Windsor,Canada
2-s2.0-84888162916,108728395,Heidelberg Institute for Theoretical Studies,Germany
2-s2.0-84888162916,60013959,University of Florida,United States
2-s2.0-84888162916,60019181,Foundation for Research and Technology-Hellas,Greece
2-s2.0-84888168443,60021032,"Georgia Institute of Technology, School of Electrical and Computer Engineering",United States
2-s2.0-84888168443,60019647,Georgia Institute of Technology,United States
2-s2.0-84888168443,60000928,Emory University,United States
2-s2.0-84888184928,60013335,NIH Center for Information Technology,United States
2-s2.0-84888184928,60013780,National Institute of Neurological Disorders and Stroke,United States
2-s2.0-84888152801,114013061,School of Systems Biology,United States
2-s2.0-84888166961,60031126,Tokyo Institute of Technology,Japan
2-s2.0-84888166961,60015336,Chuo University,Japan
2-s2.0-84888166961,60015540,Japan Society for the Promotion of Science,Japan
2-s2.0-84888159747,60023053,National Institute of Standards and Technology,United States
2-s2.0-84888159747,60021121,Indiana University,United States
2-s2.0-84888162519,60029652,Cold Spring Harbor Laboratory,United States
2-s2.0-84888162519,60006221,Brookhaven National Laboratory,United States
2-s2.0-84888162519,60005455,Yale University,United States
2-s2.0-84888174399,60006832,Brigham Young University,United States
2-s2.0-84888154561,60015543,University of Pittsburgh,United States
2-s2.0-84888181713,60021143,West Virginia University,United States
2-s2.0-84888181713,60021918,University of Virginia,United States
2-s2.0-84888170158,60031828,McMaster University,Canada
2-s2.0-84888170158,60014171,University of Waterloo,Canada
2-s2.0-84888156202,60021508,University of Notre Dame,United States
2-s2.0-84888156202,60025278,Tsinghua University,China
2-s2.0-84888148678,60031760,Central Washington University,United States
2-s2.0-84888179016,60006173,University of Missouri-Columbia,United States
2-s2.0-84888182302,60023927,Georgetown University,United States
2-s2.0-84888182302,60020908,Lombardi Comprehensive Cancer Center,United States
2-s2.0-84888165980,60026415,Stony Brook University State University of New York,United States
2-s2.0-84888192712,60033389,University of Idaho,United States
2-s2.0-84888192712,60025778,University Michigan Ann Arbor,United States
2-s2.0-84888148568,100424728,Oregon Episcopal School,United States
2-s2.0-84888148568,60030440,Cincinnati Children's Hospital Medical Center,United States
2-s2.0-84888193157,60026306,University of Nebraska - Lincoln,United States
2-s2.0-84888188113,60004354,Iowa State University,United States
2-s2.0-84888194881,60000745,University of Illinois at Urbana-Champaign,United States
2-s2.0-84888194881,111375729,Twitter,United States
2-s2.0-84888194748,100494430,CERSA,Italy
2-s2.0-84888194748,60012306,Universita degli Studi di Milano - Bicocca,Italy
2-s2.0-84888185219,60033114,Wake Forest University,United States
2-s2.0-84888176775,60007652,Old Dominion University,United States
2-s2.0-84888194575,60021508,University of Notre Dame,United States
2-s2.0-84888141372,60010494,University of Southern Maine,United States
2-s2.0-84888182090,60000221,University of Colorado at Boulder,United States
2-s2.0-84888164211,60009408,Wayne State University,United States
2-s2.0-84888196989,60025278,Tsinghua University,China
2-s2.0-84888140822,60021508,University of Notre Dame,United States
2-s2.0-84888140822,60025278,Tsinghua University,China
2-s2.0-84888147145,60019763,College of St. Scholastica,United States
2-s2.0-84888147145,100624341,Northwest Vista College,United States
2-s2.0-84888150623,60030838,Ryerson University,Canada
