eid,affiliation_id,affiliation_name,affiliation_country
2-s2.0-84973532029,117950397,christmann informationstechnik + medien GmbH &amp; Co. KG,Germany
2-s2.0-84973532029,60012749,Oldenburger Forschungs- Und Entwicklungsinstitut fur Informatik-Werkzeuge Und -Systeme,Germany
2-s2.0-84973532029,60015595,Universitat Bielefeld,Germany
2-s2.0-84973532029,60008555,Politechnika Poznanska,Poland
2-s2.0-85002604759,115538998,Central Food Technological Research Institute (CFTRI),India
2-s2.0-85008245189,60024948,"Indian Statistical Institute, Kolkata",India
2-s2.0-85008245189,60029526,"University of California, Riverside",United States
2-s2.0-85008245189,60005510,Nanyang Technological University,Singapore
2-s2.0-85003815154,60005465,University of Electronic Science and Technology of China,China
2-s2.0-85007499936,60030058,Beth Israel Deaconess Medical Center,United States
2-s2.0-85007499936,112566627,Greater Poland Cancer Centre,Poland
2-s2.0-85007499936,60017958,Singapore General Hospital,Singapore
2-s2.0-85007499936,60016849,University of Toronto,Canada
2-s2.0-85007499936,60000928,Emory University,United States
2-s2.0-85007499936,60014232,VA Medical Center,United States
2-s2.0-85007499936,60014468,University Health Network University of Toronto,Canada
2-s2.0-85007499936,60032838,Stanford University School of Medicine,United States
2-s2.0-85007499936,60020469,University of North Carolina School of Medicine,United States
2-s2.0-85007499936,60000239,Universitat Lausanne Schweiz,Switzerland
2-s2.0-85007499936,60003915,Vanderbilt University,United States
2-s2.0-85007499936,60007997,Weill Cornell Medical College,United States
2-s2.0-85007499936,60011460,Brown University,United States
2-s2.0-85007499936,60024787,Prince of Wales Hospital Hong Kong,China
2-s2.0-85007499936,60024978,University of Utah School of Medicine,United States
2-s2.0-85007499936,60009343,Memorial Sloan-Kettering Cancer Center,United States
2-s2.0-85007499936,60016782,Brigham and Women's Hospital,United States
2-s2.0-85007499936,60031970,UCSF School of Medicine,United States
2-s2.0-84959544891,60021255,Universitetet i Tromso,Norway
2-s2.0-84983541784,60021097,University of Surrey,United Kingdom
2-s2.0-84983541784,60030162,Columbia University in the City of New York,United States
2-s2.0-84983541784,60029204,NHS Foundation Trust,United Kingdom
2-s2.0-84983541784,60003771,University of Manchester,United Kingdom
2-s2.0-85006826120,60029780,National Institute of Aerospace,United States
2-s2.0-85006826120,60007027,University of Southern Mississippi,United States
2-s2.0-85006826120,60000854,NASA Langley Research Center,United States
2-s2.0-85006826120,60016429,The University of Tennessee System,United States
2-s2.0-84999016883,60028186,Ecole Polytechnique Federale de Lausanne,Switzerland
2-s2.0-84994355447,60025761,Huazhong University of Science and Technology,China
2-s2.0-84994355447,60014966,Peking University,China
2-s2.0-85006372363,60027161,Ben-Gurion University of the Negev,Israel
2-s2.0-85006350404,60027561,University of Illinois at Chicago,United States
2-s2.0-85006350404,60017161,National University of Singapore,Singapore
2-s2.0-84978653452,60005429,National Taiwan University,Taiwan
2-s2.0-84978653452,60069716,National Yang-Ming University Taiwan,Taiwan
2-s2.0-84978653452,60006121,Veterans General Hospital-Taichung Taiwan,Taiwan
2-s2.0-84978653452,60007954,National Chung Cheng University,Taiwan
2-s2.0-85007093220,60004750,"Indian Institute of Technology, Kharagpur",India
2-s2.0-84995972672,60020475,Universidade do Minho,Portugal
2-s2.0-84993929537,60025272,University of Tokyo,Japan
2-s2.0-85009062887,60024045,Nanjing Agricultural University,China
2-s2.0-85009216493,60020296,Keck Graduate Institute,United States
2-s2.0-85009216493,115386847,Sanford Burnham Prebys Medical Discovery Institute,United States
2-s2.0-85009216493,60030612,"University of California, San Diego",United States
2-s2.0-85009216493,60005248,Johns Hopkins University,United States
2-s2.0-85005959027,60005247,David Geffen School of Medicine at UCLA,United States
2-s2.0-85005959027,116299682,California National Primate Research Center,United States
2-s2.0-85005959027,60019578,Monash University,Australia
2-s2.0-85005959027,60027550,"University of California, Los Angeles",United States
2-s2.0-85005959027,60014439,UC Davis,United States
2-s2.0-85005959027,60032655,UCLA Health Sciences,United States
2-s2.0-85005959027,60033129,Peter Maccallum Cancer Centre,Australia
2-s2.0-85002245042,60073596,Jiangxi University of Traditional Chinese Medicine,China
2-s2.0-85002245042,60103284,China Academy of Chinese Medical Sciences,China
2-s2.0-85002245042,60016424,Beijing University of Chinese Medicine,China
2-s2.0-85009100468,60033100,Nanjing University,China
2-s2.0-84998636603,60028037,Zhejiang Ocean University,China
2-s2.0-85008440534,60000197,"Universitat de Valencia, Facultad de Medicina y Odontologia",Spain
2-s2.0-85008440534,60105312,Instituto de Investigacion Sanitaria La Fe,Spain
2-s2.0-85008440534,60078879,CIBER Enfermedades Hepaticas y Digestivas,Spain
2-s2.0-85008178688,60023863,Southwest China Normal University,China
2-s2.0-85008178688,60020870,Chongqing Medical University,China
2-s2.0-85009126480,100409316,Dongying People's Hospital,China
2-s2.0-85009428618,114369701,Traditional Chinese Medical Hospital of Laiwu,China
2-s2.0-85009428618,60092862,Qilu Hospital of Shandong University,China
2-s2.0-85009428618,60026701,Fuwai Hospital,China
2-s2.0-85008177144,60006028,UNESP-Universidade Estadual Paulista,Brazil
2-s2.0-85008177144,60071929,Universidad de Costa Rica,Costa Rica
2-s2.0-85002734247,60014237,Chung-Ang University,South Korea
2-s2.0-84979987676,60027708,Tehran University of Medical Sciences,Iran
2-s2.0-84979987676,106456661,Iranian Research Center for HIV/AIDS,Iran
2-s2.0-84979987676,113377049,Middle East Liver Disease (MELD) Center,Iran
2-s2.0-84979987676,60001097,Medizinische Fakultat und Universitats Klinikum Aachen,Germany
2-s2.0-85008315214,117925397,Jiangxi Provincial Engineering Research Center for Drug and Medical Device Quality,China
2-s2.0-85008315214,60008332,Nanchang University,China
2-s2.0-85008315214,60017060,Central South University China,China
2-s2.0-85006058388,60073540,Zhejiang Cancer Hospital,China
2-s2.0-85006056421,60006297,University of Pennsylvania,United States
2-s2.0-85009387037,60102075,First Affiliated Hospital of Zhengzhou University,China
2-s2.0-85009387037,60073733,Henan Provincial People's Hospital,China
2-s2.0-84994223718,60017705,Chinese Academy of Agricultural Sciences,China
2-s2.0-84994223718,60003970,Zhejiang University,China
2-s2.0-84994052024,60073652,Tongji University,China
2-s2.0-84993965183,113617109,"Guizhou Taibang Biological Products Co., Ltd.",China
2-s2.0-84993965183,60057894,Chinese Academy of Medical Sciences,China
2-s2.0-84994036975,60012257,National Dairy Research Institute India,India
2-s2.0-84994032133,60024045,Nanjing Agricultural University,China
2-s2.0-85009348418,101175620,Guangzhou Medical University,China
2-s2.0-85009382820,60002821,Guangxi Medical University,China
2-s2.0-85008195261,60003122,University of Victoria,Canada
2-s2.0-85008195261,60009507,Universite de Montreal,Canada
2-s2.0-85007036242,60008332,Nanchang University,China
2-s2.0-85009437458,60009358,Linkopings universitet,Sweden
2-s2.0-84971654735,60107228,Laboratorio Nacional de Biociencias,Brazil
2-s2.0-84971654735,60026004,Fundacao Oswaldo Cruz,Brazil
2-s2.0-84971654735,60014878,Instituto Nacional de Cancer,Brazil
2-s2.0-84971654735,60001865,Universidade Federal Fluminense,Brazil
2-s2.0-84971654735,60029570,Universidade Estadual de Campinas,Brazil
2-s2.0-85009469009,115245337,Lady Cilento Children's Hospital,Australia
2-s2.0-85009469009,60010337,Institute of Cancer Research London,United Kingdom
2-s2.0-85009469009,60013409,National Cancer Institute,United States
2-s2.0-85009469009,60030440,Cincinnati Children's Hospital Medical Center,United States
2-s2.0-85009469009,60028333,University of New South Wales (UNSW) Australia,Australia
2-s2.0-85009469009,60030319,Hospital for Sick Children University of Toronto,Canada
2-s2.0-85009469009,60032063,Lucille Packard Children's Hospital,United States
2-s2.0-85009469009,60027386,Institut de Cancerologie Gustave Roussy,France
2-s2.0-85009469009,60001997,VU University Medical Center,Netherlands
2-s2.0-85009469009,60008978,Texas Children's Hospital Houston,United States
2-s2.0-85009469009,60031514,Universitat Gottingen,Germany
2-s2.0-85009469009,60015296,Sydney Children's Hospital,Australia
2-s2.0-85009469009,60022148,UCL,United Kingdom
2-s2.0-84979521151,60022764,Universidade Federal de Ouro Preto,Brazil
2-s2.0-84979521151,60028351,Universidade Federal de Sao Joao del-Rei,Brazil
2-s2.0-85002595974,60014992,Universidade Federal de Sao Paulo,Brazil
2-s2.0-85002595974,109466031,Waters Corporation,Brazil
2-s2.0-85002595974,60020402,Instituto Butantan,Brazil
2-s2.0-85007341811,60017705,Chinese Academy of Agricultural Sciences,China
2-s2.0-85007341811,60026553,University of Melbourne,Australia
2-s2.0-84999652031,60013682,Seoul National University,South Korea
2-s2.0-84999652031,60016912,Yonsei University,South Korea
2-s2.0-84986880022,60018655,Rajshahi University of Engineering and Technology,Bangladesh
2-s2.0-84997785117,60006541,The University of Hong Kong,Hong Kong
2-s2.0-84997785117,60018554,Zhengzhou University,China
2-s2.0-85002628362,112854469,Fujian Key Laboratory of Molecular Neurology,China
2-s2.0-85002628362,60005206,Fujian Medical University,China
2-s2.0-85008978616,60005244,Southeast University,China
2-s2.0-85008978616,60003915,Vanderbilt University,United States
2-s2.0-85009348547,60069744,General Hospital of People's Liberation Army,China
2-s2.0-85009348547,117972114,"Beijing Medintell Biomed Co., Ltd",China
2-s2.0-85009372721,60003970,Zhejiang University,China
2-s2.0-85009289313,117969287,The New Zealand Institute for Plant Food and Research Limited,New Zealand
2-s2.0-85009289313,112982147,Plant Biosecurity Cooperative Research Centre,Australia
2-s2.0-85009289313,60019939,Murdoch University,Australia
2-s2.0-85009289313,113170260,Ministry for Primary Industries,New Zealand
2-s2.0-85009237705,60004752,Shandong University School of Medicine,China
2-s2.0-85009237705,60092862,Qilu Hospital of Shandong University,China
2-s2.0-85009250104,60082821,Xiangya Hospital of Central-south University,China
2-s2.0-85009250104,100590393,Tzu Chi University,China
2-s2.0-85009250104,114956759,Hunan Province Cooperation Innovation Center for Molecular Target New Drug Study,China
2-s2.0-85009250104,60017060,Central South University China,China
2-s2.0-85009168843,60073535,Zunyi Medical College,China
2-s2.0-85009115866,60012771,Howard University,United States
2-s2.0-85009115866,60006297,University of Pennsylvania,United States
2-s2.0-85009083497,60014652,Hokkaido University,Japan
2-s2.0-85009083497,113990491,Global Virus Network,United States
2-s2.0-85009083497,60024621,National Institute of Advanced Industrial Science and Technology,Japan
2-s2.0-85009083497,60005141,University College Dublin,Ireland
2-s2.0-84997284008,60094525,"Maharishi Markandeshwar University, Mullana",India
2-s2.0-85009164428,60014930,Dokuz Eylul Universitesi,Turkey
2-s2.0-85008716299,114608551,"Tianjin Jie Sheng Dong Hui (Gasin-DH) Preservation Technology Co., Ltd",China
2-s2.0-85008716299,60092437,Tianjin University of Science &amp; Technology,China
2-s2.0-85008716299,60003970,Zhejiang University,China
2-s2.0-85008716299,60015564,North Carolina Agricultural and Technical State University,United States
2-s2.0-85008602013,60073548,Anhui Provincial Hospital,China
2-s2.0-85008602013,60021296,Xinxiang Medical College,China
2-s2.0-85009373418,60025084,Shanghai Jiaotong University,China
2-s2.0-85008661369,60017705,Chinese Academy of Agricultural Sciences,China
2-s2.0-85008661369,60083913,Jilin Agricultural University,China
2-s2.0-85009110385,60008644,Fritz Haber Institute of the Max Planck Society,Germany
2-s2.0-85009110385,60005273,Korea University,South Korea
2-s2.0-85009110385,60072562,University of Luxembourg,Luxembourg
2-s2.0-85009110385,60000762,Humboldt-Universitat zu Berlin,Germany
2-s2.0-85008600048,60028567,Shandong University of Technology,China
2-s2.0-85009348931,105184779,Jining Number 1 People’s Hospital,China
2-s2.0-85008465293,60011023,University of Kalyani,India
2-s2.0-85007366133,60004923,North Carolina State University,United States
2-s2.0-85008411938,60018805,Deakin University,Australia
2-s2.0-85008411938,60031806,University of Western Australia,Australia
2-s2.0-85008431808,60027086,University of Alabama at Birmingham,United States
2-s2.0-85008354394,60003915,Vanderbilt University,United States
2-s2.0-85008354394,60027164,Van Andel Research Institute,United States
2-s2.0-85008354394,60014232,VA Medical Center,United States
2-s2.0-84988843652,60069776,Center of Molecular Immunology Havana,Cuba
2-s2.0-84988843652,60020329,Max Planck Institute for Developmental Biology,Germany
2-s2.0-84988843652,60026124,European Bioinformatics Institute,United Kingdom
2-s2.0-84988843652,113487990,National Center for Protein Sciences Beijing,China
2-s2.0-84988843652,60029170,Lunds Universitet,Sweden
2-s2.0-84988843652,60030718,Freie Universitat Berlin,Germany
2-s2.0-84988843652,60005322,Universitat Bochum,Germany
2-s2.0-84988843652,60017246,Universitat Tubingen,Germany
2-s2.0-84988843652,60006475,Vanderbilt University School of Medicine,United States
2-s2.0-85008440469,114949579,Scientific Research Group in Egypt (SRGE),Egypt
2-s2.0-85008440469,60010294,Cairo University,Egypt
2-s2.0-85008440469,60003593,Zagazig University,Egypt
2-s2.0-84982732897,60019647,Georgia Institute of Technology,United States
2-s2.0-84982732897,60006286,University of Primorska,Slovenia
2-s2.0-85008655876,60028037,Zhejiang Ocean University,China
2-s2.0-85008655876,60017483,Institute of Oceanology Chinese Academy of Sciences,China
2-s2.0-85008655876,60003970,Zhejiang University,China
2-s2.0-85009396486,60005290,University of Illinois,United States
2-s2.0-85009396486,60005273,Korea University,South Korea
2-s2.0-85008425449,60013682,Seoul National University,South Korea
2-s2.0-85008425449,114526463,Convergence Research Center for Functional Plant Products,South Korea
2-s2.0-84988025218,60004630,Fujian Agriculture and Forestry University,China
2-s2.0-85009347959,113473657,WELBIO,Belgium
2-s2.0-85009347959,60070028,de Duve Institute,Belgium
2-s2.0-85009347959,60024052,Medizinische Hochschule Hannover (MHH),Germany
2-s2.0-85009347959,60015150,Imperial College London,United Kingdom
2-s2.0-85009347959,60030840,Kobenhavns Universitet,Denmark
2-s2.0-85008479952,60105220,Kastamonu University,Turkey
2-s2.0-84994351094,60007711,Jilin University,China
2-s2.0-84994545296,60000036,Universidade Federal do Rio de Janeiro,Brazil
2-s2.0-84994545296,109920680,Instituto Nacional de Ciência e Tecnologia em Entomologia Molecular (INCT-EM,Brazil
2-s2.0-84994545296,60032057,Universidad Nacional de La Plata,Argentina
2-s2.0-85008220543,60016653,Rheinisch-Westfalische Technische Hochschule Aachen,Germany
2-s2.0-85008220543,60017605,Fuzhou University,China
2-s2.0-85008220543,60007774,Forschungszentrum Jülich (FZJ),Germany
2-s2.0-85008413195,60004752,Shandong University School of Medicine,China
2-s2.0-85008354482,60005140,Hong Kong Sanatorium and Hospital,China
2-s2.0-85008354482,60006541,The University of Hong Kong,Hong Kong
2-s2.0-85008319419,60092945,King Abdullah University of Science and Technology,Saudi Arabia
2-s2.0-85008319419,115753766,SABIC-Corporate Research and Development (CRD) at KAUST,Saudi Arabia
2-s2.0-85008319419,60000990,Chalmers University of Technology,Sweden
2-s2.0-85008517585,60004667,"Nanjing University, School of Medicine",China
2-s2.0-85008517585,114046831,Second People's Hospital of Huai'an City,China
2-s2.0-85008517585,60089944,The Affiliated DrumTower Hospital of Nanjing University Medical School,China
2-s2.0-85008411896,60006558,"McGill University Health Centre, Montreal",Canada
2-s2.0-84992169530,60022956,Universita degli Studi di Foggia,Italy
2-s2.0-84992169530,60022778,Universita degli Studi di Bari,Italy
2-s2.0-85008689564,60073453,Beijing Tongren Hospital,China
2-s2.0-85008689564,60004573,Peking University Health Science Center,China
2-s2.0-85006931188,60029445,University of Minnesota Twin Cities,United States
2-s2.0-85006931188,60026415,Stony Brook University State University of New York,United States
2-s2.0-85008155370,107493081,Zhejiang Provincial Key Laboratory of Silkworm Bioreactor and Biomedicine,China
2-s2.0-85008155370,60103821,Zhejiang Sci-Tech University,China
2-s2.0-85008323993,60020870,Chongqing Medical University,China
2-s2.0-85008323993,117071370,Chongqing Stem Cell Therapy Engineering Technical Center,China
2-s2.0-85008323993,60008872,China Medical University Shenyang,China
2-s2.0-85008323993,60016521,Sichuan University,China
2-s2.0-85008145219,60102075,First Affiliated Hospital of Zhengzhou University,China
2-s2.0-85008233910,60032619,Universite Laval,Canada
2-s2.0-85007559147,60026208,Center For Research And Technology - Hellas,Greece
2-s2.0-85008932613,60016433,Tzu Chi University,Taiwan
2-s2.0-85008932613,60012256,Kaohsiung Medical University,Taiwan
2-s2.0-85008932613,60073390,Chung Shan Medical University Hospital,Taiwan
2-s2.0-85008932613,60006988,China Medical University Taichung,Taiwan
2-s2.0-85008932613,60027767,Chung Shan Medical University,Taiwan
2-s2.0-85008932613,60022095,Taipei Medical University,Taiwan
2-s2.0-85008932613,60014982,National Cheng Kung University,Taiwan
2-s2.0-85008194288,60088268,University of South China,China
2-s2.0-84996968391,107274484,The Second Affiliated Hospital of Guangzhou Medical University,China
2-s2.0-84996968391,60031419,Ningbo University,China
2-s2.0-84996968391,60021182,Sun Yat-Sen University,China
2-s2.0-84996968391,60001604,Ministry of Education China,China
2-s2.0-84989261653,60031475,Savitribai Phule Pune University,India
2-s2.0-84988642789,60020475,Universidade do Minho,Portugal
2-s2.0-84988642789,60001278,Universiti Teknologi Petronas,Malaysia
