eid,affiliation_id,affiliation_name,affiliation_country
2-s2.0-34247137907,60011775,University of East Anglia Faculty of Health,United Kingdom
2-s2.0-34248219062,60004803,H. Lee Moffitt Cancer Center and Research Institute,United States
2-s2.0-34248219062,60028218,Alma Mater Studiorum Universita di Bologna,Italy
2-s2.0-36448962062,60086300,"UCSD Medical Center, Moores Cancer Center",United States
2-s2.0-34147113774,60028717,Ludwig-Maximilians-Universitat Munchen,Germany
2-s2.0-33847683802,60016332,King Faisal Specialist Hospital and Research Centre,Saudi Arabia
2-s2.0-33846508631,60023760,Auckland University of Technology,New Zealand
2-s2.0-34447326701,NaN,NaN,NaN
2-s2.0-34447340910,NaN,NaN,NaN
2-s2.0-34047165354,60092852,"Genomics Research Center, Academia Sinica",Taiwan
2-s2.0-34047165354,60011828,Triservice General Hospital Taiwan,Taiwan
2-s2.0-34047165354,60000881,Chiang Mai University,Thailand
2-s2.0-34047165354,60005429,National Taiwan University,Taiwan
2-s2.0-34249681894,60014077,Skånes universitetssjukhus,Sweden
2-s2.0-34249681894,60029170,Lunds Universitet,Sweden
2-s2.0-34047125225,60070404,Institute of Molecular Sciences and Bioinformatics Lahore,Pakistan
2-s2.0-34047125225,60061893,University of Karachi,Pakistan
2-s2.0-34047125225,60026405,Universite de Geneve Faculte de Medecine,Switzerland
2-s2.0-34047125225,60011373,Danmarks Tekniske Universitet,Denmark
2-s2.0-34047125225,60053707,University of the Punjab Lahore,Pakistan
2-s2.0-33847629949,60027509,Universita degli Studi di Roma Tor Vergata,Italy
2-s2.0-33847629949,60027628,Consorzio interuniversitario per le Applicazioni di Supercalcolo Per Universita e Ricerca,Italy
2-s2.0-34249665559,60018861,John Innes Centre,United Kingdom
2-s2.0-34249665559,60018654,Institute of Food Research,United Kingdom
2-s2.0-34247473320,100893422,"IBET, Inc.",United States
2-s2.0-34247473320,60025038,UC Berkeley,United States
2-s2.0-34247473320,60011889,The Cancer Institute of New Jersey,United States
2-s2.0-34247473320,60030623,"Rutgers, The State University of New Jersey",United States
2-s2.0-34249744481,60019544,Macquarie University,Australia
2-s2.0-34249717333,60030162,Columbia University in the City of New York,United States
2-s2.0-34249655673,60103368,Universite de Strasbourg,France
2-s2.0-34249695447,60001296,Institute of Enzymology Hungarian Academy of Sciences,Hungary
2-s2.0-34249108840,107926431,Nort Sichuan Medical College,China
2-s2.0-34249108840,60084546,Chengdu Medical College,China
2-s2.0-34249108840,60016521,Sichuan University,China
2-s2.0-34247637150,NaN,NaN,NaN
2-s2.0-33947133614,60000823,Universidad de Castilla-La Mancha,Spain
2-s2.0-34249675745,60019578,Monash University,Australia
2-s2.0-34249675745,60026553,University of Melbourne,Australia
2-s2.0-33947137648,60028190,Chulalongkorn University,Thailand
2-s2.0-33947265265,60017344,Panum Institute,Denmark
2-s2.0-33947265265,60015199,Copenhagen University Hospital,Denmark
2-s2.0-33947265265,60011373,Danmarks Tekniske Universitet,Denmark
2-s2.0-34248378630,60025534,Rensselaer Polytechnic Institute,United States
2-s2.0-34248378630,60000305,Case Western Reserve University,United States
2-s2.0-34248378630,60029445,University of Minnesota Twin Cities,United States
2-s2.0-84948112973,60027165,University of Rochester,United States
2-s2.0-84948112973,60005248,Johns Hopkins University,United States
2-s2.0-34247479049,NaN,NaN,NaN
2-s2.0-34247324752,60022659,University of Connecticut,United States
2-s2.0-34547516563,60001439,Pennsylvania State University,United States
2-s2.0-34547516563,60006577,"National Institutes of Health, Bethesda",United States
2-s2.0-34047177898,60008783,Pusan National University,South Korea
2-s2.0-34047177898,60021212,The Sidney Kimmel Comprehensive Cancer Center at Johns Hopkins,United States
2-s2.0-34547531150,60013259,Instituto de Investigaciones Biomedicas de la UNAM,Mexico
2-s2.0-34547531150,60032442,Universidad Nacional Autonoma de Mexico,Mexico
2-s2.0-34547531150,60009149,Instituto Nacional de la Nutricion Salvador Zubiran,Mexico
2-s2.0-34247360480,60015481,"University of Washington, Seattle",United States
2-s2.0-34247360480,60007174,Lawrence Berkeley National Laboratory,United States
2-s2.0-34147169980,60002494,McGill University,Canada
2-s2.0-34147169980,60029526,"University of California, Riverside",United States
2-s2.0-34250186544,60001001,Broad Institute,United States
2-s2.0-34250186544,60005517,Wellcome Trust Sanger Institute,United Kingdom
2-s2.0-34250186544,60009839,Conseil national de recherches Canada,Canada
2-s2.0-34250186544,60002787,Chiba University,Japan
2-s2.0-34250186544,60029445,University of Minnesota Twin Cities,United States
2-s2.0-34047093352,60008088,Universidade de Sao Paulo - USP,Brazil
2-s2.0-33847716307,60016382,Istituto di Biostrutture e Bioimmagini,Italy
2-s2.0-33847716307,60017293,Universita degli Studi di Napoli Federico II,Italy
2-s2.0-33947147669,60014277,Institute of Genetics and Developmental Biology Chinese Academy of Sciences,China
2-s2.0-33947147669,60018205,Xiamen University,China
2-s2.0-34247382411,60011520,King's College London,United Kingdom
2-s2.0-34247382411,100498763,Fundacion Argibide,Spain
2-s2.0-33947732449,60005429,National Taiwan University,Taiwan
2-s2.0-33947732449,60016969,Academia Sinica Taiwan,Taiwan
2-s2.0-52449097100,60000461,SRI International,United States
2-s2.0-52449097100,60024613,Carnegie Institution of Washington,United States
2-s2.0-34547778364,60011373,Danmarks Tekniske Universitet,Denmark
2-s2.0-34147150561,60012311,Karolinska Institutet,Sweden
2-s2.0-33847207513,60026701,Fuwai Hospital,China
2-s2.0-34249908056,NaN,NaN,NaN
2-s2.0-33947697940,60007108,AKademia Medyczna Wroclawiu,Poland
2-s2.0-34247282875,60014234,Queen Elizabeth Hospital Hong Kong,China
2-s2.0-34248548524,60105830,Wellcome Trust Centre for Cell Biology,
2-s2.0-34248563045,60023471,Pacific Northwest National Laboratory,United States
2-s2.0-34248385237,60003771,University of Manchester,United Kingdom
2-s2.0-33947684964,60008539,National University of Ireland Galway,Ireland
2-s2.0-42449085310,60018038,Nankai University,China
2-s2.0-34249948985,60028190,Chulalongkorn University,Thailand
2-s2.0-34248229211,60002441,Baylor College of Medicine,United States
2-s2.0-34247124245,60026204,Institute of Analytical Chemistry of the Academy of Sciences of the Czech Republic,Czech Republic
2-s2.0-34247124245,60031135,Academy of Sciences of the Czech Republic,Czech Republic
2-s2.0-34248348712,60004226,"Natural Selection, Inc.",United States
2-s2.0-34248348712,60078616,Nanyang Technological University School of Computer Engineering,Singapore
2-s2.0-34248348712,60012387,Georgia State University,United States
2-s2.0-34548440725,NaN,NaN,NaN
2-s2.0-35448947547,60068684,"Institute of Cytology and Genetics, Siberian Branch, Russian Academy of Sciences",Russian Federation
2-s2.0-34447315536,NaN,NaN,NaN
2-s2.0-33847751139,60022522,Montana State University - Bozeman,United States
2-s2.0-34547326097,60027282,Universidad Complutense de Madrid,Spain
2-s2.0-34547326097,60033125,University of Leicester,United Kingdom
2-s2.0-34248330399,60000145,Université libre de Bruxelles (ULB),Belgium
2-s2.0-34248347402,60078616,Nanyang Technological University School of Computer Engineering,Singapore
2-s2.0-34248347402,60009415,University of Texas at Dallas,United States
2-s2.0-34248347402,60018805,Deakin University,Australia
2-s2.0-34248634866,NaN,NaN,NaN
2-s2.0-34247190810,101809487,Conexio Genomics,United States
2-s2.0-34247190810,100679811,UMCU,Netherlands
2-s2.0-34247190810,60032724,University Medical Center Utrecht,Netherlands
2-s2.0-34248136477,60010954,Bijvoet Center for Biomolecular Research,Netherlands
2-s2.0-34248136477,60021859,Universita degli Studi di Firenze,Italy
2-s2.0-34248576314,60003261,Courant Institute of Mathematical Sciences,United States
2-s2.0-34248576314,60016849,University of Toronto,Canada
2-s2.0-34248576314,60010146,Universita degli Studi di Catania,Italy
2-s2.0-34248588368,60010887,Jackson Laboratory,United States
2-s2.0-34248588368,60014739,UT Southwestern Medical School,United States
2-s2.0-34248588368,60026695,UT Southwestern Medical Center,United States
2-s2.0-33847103869,60106051,Universidade de Lisboa,Portugal
2-s2.0-33847103869,60101370,"Architecture et Fonction des Macromolecules Biologiques, Marseille",France
2-s2.0-33947310727,60005517,Wellcome Trust Sanger Institute,United Kingdom
2-s2.0-33947310727,60031101,University of Cambridge,United Kingdom
2-s2.0-33846292944,60001490,University of Glasgow,United Kingdom
2-s2.0-33846292944,60029616,Aarhus Universitet,Denmark
2-s2.0-34247530863,60005322,Universitat Bochum,Germany
2-s2.0-34247530863,101539229,TechnologieZentrum Dortmund Management GmbH,Germany
2-s2.0-34247530863,60068696,Korea Basic Science Institute,South Korea
2-s2.0-34247530863,60026124,European Bioinformatics Institute,United Kingdom
2-s2.0-34247530863,60015023,University of Texas M. D. Anderson Cancer Center,United States
2-s2.0-34247530863,60018123,Universitat Kassel,Germany
2-s2.0-33947615044,NaN,NaN,NaN
2-s2.0-38149134524,60015150,Imperial College London,United Kingdom
2-s2.0-34047151299,60089787,Shanghai Center for Bioinformation Technology,China
2-s2.0-34047151299,60017391,The Institute of Statistical Mathematics,Japan
2-s2.0-34047151299,60021120,Kumamoto University,Japan
2-s2.0-34047151299,60021523,Sokendai Graduate University for Advanced Studies,Japan
2-s2.0-34047151299,60009860,Fudan University,China
2-s2.0-34249983144,60022422,Ocean University of China,China
2-s2.0-34547515084,60025761,Huazhong University of Science and Technology,China
2-s2.0-34248512719,60004156,Wageningen University and Research Centre,Netherlands
2-s2.0-34248512719,101035210,Institute of Genetics,Netherlands
2-s2.0-34248512719,100344134,Plant Physiological Research Centre,Netherlands
2-s2.0-34248512719,60103361,"Centre for Biosystems Genomics, Wageningen",Netherlands
2-s2.0-33846840724,60014439,UC Davis,United States
2-s2.0-33947231236,60015543,University of Pittsburgh,United States
2-s2.0-34247200577,60017246,Universitat Tubingen,Germany
2-s2.0-34247200577,60000401,Westfalische Wilhelms-Universitat Munster,Germany
2-s2.0-34248398378,60017366,IBM Thomas J. Watson Research Center,United States
2-s2.0-33847272246,60022144,University of Central Florida,United States
2-s2.0-34248164526,60007363,Northwestern University,United States
2-s2.0-33947283687,60002765,Bar-Ilan University,Israel
2-s2.0-33947354577,60023206,Escuela Tecnica Superior de Ingenieros Agronomos de Madrid,Spain
2-s2.0-34247525884,60011394,Medizinische Universitat Wien,Austria
2-s2.0-34247525884,100419571,Emergentec Biodevelopment GmbH,Austria
2-s2.0-34247525884,60003726,A.O. Krankenhaus der Elisabethinen Linz,Austria
2-s2.0-34247525884,60008222,Medizinische Universitat Innsbruck,Austria
2-s2.0-34247525884,60012708,Stanford University,United States
2-s2.0-34247525884,60025988,Universitat Wien,Austria
2-s2.0-34249854585,60065028,Institute of Biotechnology Lithuanian,Lithuania
2-s2.0-34249854585,60024052,Medizinische Hochschule Hannover (MHH),Germany
2-s2.0-57649171566,60005141,University College Dublin,Ireland
2-s2.0-34047235457,100354087,Mosaiques Diagnostics and Therapeutics AG,Germany
2-s2.0-34047235457,60024052,Medizinische Hochschule Hannover (MHH),Germany
2-s2.0-34047235457,60027086,University of Alabama at Birmingham,United States
2-s2.0-34047235457,60001490,University of Glasgow,United Kingdom
2-s2.0-34047235457,60031773,CHU Montpellier,France
2-s2.0-34047235457,60012718,Mahidol University,Thailand
2-s2.0-34047235457,60026245,Charite - Universitatsmedizin Berlin,Germany
2-s2.0-34248569855,60012259,Universita degli Studi di Torino,Italy
2-s2.0-34247634968,60004505,US EPA National Risk Management Research Laboratory,United States
2-s2.0-34247634968,60020633,University of Louisville,United States
2-s2.0-34248583647,102018477,Technology Transfer Centre (TTZ/BIBIS),Germany
2-s2.0-34248583647,60023131,Alfred-Wegener-Institut Helmholtz-Zentrum für Polar- und Meeresforschung,Germany
2-s2.0-34248583647,60008293,University of Bremen,Germany
2-s2.0-33947431653,60009254,Purdue University,United States
2-s2.0-33947431653,60017983,"Instituto Nacional de Investigaciones Forestales, Agricolas y Pecuarias",Mexico
2-s2.0-33947431653,60009535,Roosevelt University,United States
2-s2.0-33947431653,60015881,University of Guelph,Canada
2-s2.0-33947431653,60025310,Heinrich Heine Universitat,Germany
2-s2.0-33947431653,60003892,Arizona State University,United States
2-s2.0-33947431653,60018474,The University of North Carolina at Greensboro,United States
2-s2.0-33947431653,60001989,"USDA Agricultural Research Service, Washington DC",United States
2-s2.0-34248214645,60024652,Universite Paris-Sud XI,France
2-s2.0-34247891704,60010591,Huazhong Normal University,China
2-s2.0-34247598415,60025988,Universitat Wien,Austria
2-s2.0-34247598415,60008042,Universitat Leipzig,Germany
2-s2.0-34247598415,60025641,Universitat Freiburg im Breisgau,Germany
2-s2.0-33947261668,60007729,Yale New Haven Health System,United States
2-s2.0-33947261668,60005214,Bridgeport Hospital,United States
2-s2.0-33947261668,60017994,Yale University School of Medicine,United States
2-s2.0-34249744331,107843040,Research and Innovation Soc.Coop. A R.L.,Italy
2-s2.0-34249744331,106639749,Centre Polymorphisme Humaine,France
2-s2.0-34249744331,100358856,Eppendorf Array Technologies,Belgium
2-s2.0-34249744331,60083539,Fondazione IFOM Istituto Firc di Oncologia Molecolare,Italy
2-s2.0-34249744331,60031687,National Hellenic Research Foundation,Greece
2-s2.0-34249744331,60006635,University of Namur,Belgium
2-s2.0-34249744331,60007470,Max-Plack-Institut fur demografische Forschung,Germany
2-s2.0-34249744331,60010678,Nencki Institute of Experimental Biology of the Polish Academy of Sciences,Poland
2-s2.0-34249744331,60069613,Istituto Nazionale Riposo e Cura Anziani,Italy
2-s2.0-34249744331,60013385,CRLC Centre Val d'Aurelle - Paul Lamarque,France
2-s2.0-34249744331,60019499,Chinese Academy of Sciences,China
2-s2.0-34249744331,60010062,"Istituto Superiore Di Sanita, Rome",Italy
2-s2.0-34249744331,60020261,Universita della Calabria,Italy
2-s2.0-34249744331,60068516,Institute of Gerontology Academy of Medical Sciences of Ukraine,Ukraine
2-s2.0-34249744331,60019160,Syddansk Universitet,Denmark
2-s2.0-34249744331,60005542,Universitatsklinikum Schleswig-Holstein Campus Kiel,Germany
2-s2.0-34249744331,60028218,Alma Mater Studiorum Universita di Bologna,Italy
2-s2.0-34249744331,60104546,National Institute for Health and Welfare,Finland
2-s2.0-34249744331,60000874,Universite Catholique de Louvain,Belgium
2-s2.0-34249744331,60006222,"Newcastle University, United Kingdom",United Kingdom
2-s2.0-34249744331,60029616,Aarhus Universitet,Denmark
2-s2.0-34249744331,60029738,Queen's University Belfast,United Kingdom
2-s2.0-34249744331,60010110,Universita degli Studi di Sassari,Italy
2-s2.0-34249744331,60015618,Leiden University Medical Center - LUMC,Netherlands
2-s2.0-34249744331,60022051,Tampere School of Public Health,Finland
2-s2.0-34247842999,60009500,University of Vermont,United States
2-s2.0-34248632823,60014334,Dana-Farber Cancer Institute,United States
2-s2.0-34247497178,60028527,Yibin University,China
2-s2.0-34247497178,60016521,Sichuan University,China
2-s2.0-34247177900,60009230,Instituto Nacional de Saude Dr. Ricardo Jorge,Portugal
2-s2.0-34249845812,60015205,The Netherlands Cancer Institute,Netherlands
2-s2.0-34249845812,60000460,Marine Biological Laboratory,United States
2-s2.0-34249845812,60031707,Michigan State University,United States
2-s2.0-34249845812,60020661,University of Liverpool,United Kingdom
2-s2.0-33947652794,60009677,Thomson Scientific,United States
2-s2.0-33847677992,60009839,Conseil national de recherches Canada,Canada
2-s2.0-33846069758,60028218,Alma Mater Studiorum Universita di Bologna,Italy
2-s2.0-34247188093,60013801,Sir William Dunn School of Pathology,United Kingdom
2-s2.0-34247188093,60000145,Université libre de Bruxelles (ULB),Belgium
2-s2.0-34248330400,60014662,Drexel University,United States
2-s2.0-34247384171,60092850,"Institute of Statistical Science, Academia Sinica",Taiwan
2-s2.0-34247384171,60005429,National Taiwan University,Taiwan
2-s2.0-34248176336,60005248,Johns Hopkins University,United States
2-s2.0-34248176336,60021212,The Sidney Kimmel Comprehensive Cancer Center at Johns Hopkins,United States
2-s2.0-34249857357,60009968,Novartis International AG,Switzerland
2-s2.0-34249857357,60014441,Friedrich Miescher Institute for Biomedical Research,Switzerland
2-s2.0-34249857357,60025858,Eidgenossische Technische Hochschule Zurich,Switzerland
2-s2.0-34247525573,60026124,European Bioinformatics Institute,United Kingdom
2-s2.0-34247525573,60070172,Utrecht Institute of Pharmaceutical Sciences,Netherlands
2-s2.0-34247525573,60065435,AlbaNova University Center,Sweden
2-s2.0-34247525573,60027550,"University of California, Los Angeles",United States
2-s2.0-33847342891,60007061,Universita di Salerno,Italy
2-s2.0-33847342891,60017293,Universita degli Studi di Napoli Federico II,Italy
2-s2.0-33847663266,60023882,Arhus Universitetshospital,Denmark
2-s2.0-33847663266,60029616,Aarhus Universitet,Denmark
2-s2.0-34047122137,101429243,HelixInfoSystems,India
2-s2.0-34047122137,60025666,Indian Council of Medical Research,India
2-s2.0-34247141041,60000905,Inserm,France
2-s2.0-34247141041,60010365,The University of British Columbia,Canada
2-s2.0-33847616032,60087823,National Center for Biotechnology Information,United States
2-s2.0-33847616032,60019909,University of Wisconsin Milwaukee,United States
2-s2.0-33847616032,60009415,University of Texas at Dallas,United States
2-s2.0-33947705203,60002339,Emory University School of Medicine,United States
2-s2.0-33847369848,60007278,UC Irvine,United States
2-s2.0-34248576303,60000256,Max-Planck-Institut fur Informatik,Germany
2-s2.0-33847307441,60013402,Oregon State University,United States
2-s2.0-33847691469,60025272,University of Tokyo,Japan
2-s2.0-34547163510,60024421,Uniwersytet Warminsko-Mazurski w Olsztynie,Poland
2-s2.0-34248386977,60015881,University of Guelph,Canada
2-s2.0-33947273715,60017994,Yale University School of Medicine,United States
2-s2.0-34248143410,60007895,University Hospital Maastricht,Netherlands
2-s2.0-33847640080,60030162,Columbia University in the City of New York,United States
2-s2.0-33847262505,60070100,Institute of Bioorganic Chemistry and Petrochemistry of National Academy of Sciences of Ukraine,Ukraine
2-s2.0-33847262505,60024007,Helmholtz Center Munich  German Research Center for Environmental Health,Germany
2-s2.0-33847262505,60028704,Turku Centre for Biotechnology,Finland
2-s2.0-33847262505,60022134,Aalborg Universitet,Denmark
2-s2.0-34247854960,60005857,"National University of Ireland, Cork, Alimentary Pharmabiotic Centre",Ireland
2-s2.0-34247854960,60018654,Institute of Food Research,United Kingdom
2-s2.0-34247854960,60015595,Universitat Bielefeld,Germany
2-s2.0-34247854960,60010023,Rijksuniversiteit Groningen,Netherlands
2-s2.0-34247277782,60025038,UC Berkeley,United States
2-s2.0-34247277782,60009500,University of Vermont,United States
2-s2.0-34247277782,60010065,University of Arizona,United States
2-s2.0-34250647014,60005141,University College Dublin,Ireland
2-s2.0-34247216070,60001602,Instituto de Salud Carlos III,Spain
2-s2.0-34247216070,60000750,Hospital Infanta Cristina,Spain
2-s2.0-34247216070,60025063,KU Leuven,Belgium
2-s2.0-34247216070,60031069,KU Leuven– University Hospital Leuven,Belgium
2-s2.0-34247352375,60014966,Peking University,China
2-s2.0-34247352375,60014070,Hunan Normal University,China
2-s2.0-34047176879,NaN,NaN,NaN
2-s2.0-33947604121,60017373,National Research Institute for Child Health and Development,Japan
2-s2.0-33947604121,101945850,Consultant,Japan
2-s2.0-33947604121,60013829,Osaka University Faculty of Medicine,Japan
2-s2.0-33947604121,60021120,Kumamoto University,Japan
2-s2.0-33947604121,60025252,Keio University School of Medicine,Japan
2-s2.0-34247147568,60019702,University of Birmingham,United Kingdom
2-s2.0-34547316633,60089787,Shanghai Center for Bioinformation Technology,China
2-s2.0-34547316633,60069734,Logistical Engineering University China,China
2-s2.0-34547316633,60025084,Shanghai Jiaotong University,China
2-s2.0-34547316633,60007324,Shanghai Institute for Biological Sciences Chinese Academy of Sciences,China
2-s2.0-33947331032,60027950,Carnegie Mellon University,United States
2-s2.0-34247399037,60010725,National Taichung Institute of Technology Taiwan,Taiwan
2-s2.0-34247399037,60014261,National Yunlin University of Science and Technology,Taiwan
2-s2.0-34247399037,60013314,Veterans General Hospital-Taipei,Taiwan
2-s2.0-34247399037,60069716,National Yang-Ming University Taiwan,Taiwan
2-s2.0-34047162989,60023471,Pacific Northwest National Laboratory,United States
2-s2.0-34247611519,60006031,European Molecular Biology Laboratory Hamburg,Germany
2-s2.0-34247611519,60025988,Universitat Wien,Austria
2-s2.0-34247611519,60015197,Universita degli Studi di Pavia,Italy
2-s2.0-34247611519,60015618,Leiden University Medical Center - LUMC,Netherlands
2-s2.0-33847112494,60019507,Athens University of Economics and Business,Greece
2-s2.0-33947362461,60016147,Uniwersytet Wroclawski,Poland
2-s2.0-34248174885,60008088,Universidade de Sao Paulo - USP,Brazil
2-s2.0-34047134523,60006951,The University of North Carolina at Charlotte,United States
2-s2.0-34248531753,60028378,Stockholms universitet,Sweden
2-s2.0-34248531753,60011373,Danmarks Tekniske Universitet,Denmark
2-s2.0-34248671094,60021859,Universita degli Studi di Firenze,Italy
2-s2.0-34347379095,NaN,NaN,NaN
2-s2.0-34247173351,60015849,Tufts University School of Medicine,United States
2-s2.0-33847618696,60027512,University of Texas Health Science Center at Houston,United States
2-s2.0-34247616119,60001296,Institute of Enzymology Hungarian Academy of Sciences,Hungary
2-s2.0-34147210653,60030514,Aberystwyth University,United Kingdom
2-s2.0-77953472802,100432613,Jinan City Central Hospital,China
2-s2.0-77953472802,108938530,Clinical Laboratory of Shandong Province Qianfashan Hospital,China
2-s2.0-77953472802,100415160,Shandong Traffic Hospital,China
2-s2.0-34248398040,60014232,VA Medical Center,United States
2-s2.0-34249855859,60032838,Stanford University School of Medicine,United States
2-s2.0-34249855859,60012708,Stanford University,United States
2-s2.0-33947164028,60032083,University at Buffalo State University of New York,United States
2-s2.0-33947164028,60005723,Children's National Medical Center,United States
2-s2.0-34047223584,60002526,California State University Fresno,United States
2-s2.0-34047223584,60010365,The University of British Columbia,Canada
2-s2.0-34147138325,60014653,"University of Maryland, Baltimore",United States
2-s2.0-34147138325,60027090,Virginia Polytechnic Institute and State University,United States
2-s2.0-34147094241,60030968,National Blood Service,United Kingdom
2-s2.0-34147094241,60010365,The University of British Columbia,Canada
2-s2.0-34247595555,60001296,Institute of Enzymology Hungarian Academy of Sciences,Hungary
2-s2.0-34147099665,60023998,Cardiff University,United Kingdom
2-s2.0-34147099665,100980900,School of Medicine,United Kingdom
2-s2.0-34147099665,60013801,Sir William Dunn School of Pathology,United Kingdom
2-s2.0-34147099665,60015595,Universitat Bielefeld,Germany
2-s2.0-34250732794,60012981,Icahn School of Medicine at Mount Sinai,United States
2-s2.0-34247096944,60015457,University of Kansas Lawrence,United States
2-s2.0-34250777249,60012981,Icahn School of Medicine at Mount Sinai,United States
2-s2.0-33847644898,60006989,Pfizer Inc.,United States
2-s2.0-33847644898,60020633,University of Louisville,United States
2-s2.0-33847644898,60005248,Johns Hopkins University,United States
2-s2.0-34248205175,60031004,University of Queensland,Australia
2-s2.0-46349089680,NaN,NaN,NaN
2-s2.0-34247202685,60015301,EpiVax Incorporated,United States
2-s2.0-34247202685,60009796,The Warren Alpert Medical School of Brown University,United States
2-s2.0-34249724522,60026415,Stony Brook University State University of New York,United States
2-s2.0-34248159897,60014567,DOE Joint Genome Institute,United States
2-s2.0-34248159897,60004708,Centre for Ecology &amp; Hydrology,United Kingdom
2-s2.0-34147147595,60005455,Yale University,United States
2-s2.0-34249716828,60019616,Harbin Institute of Technology,China
2-s2.0-84902938170,60006029,Nottingham Trent University,United Kingdom
2-s2.0-34248666710,60015140,Ohio State University Medical Center,United States
2-s2.0-34248666710,60003500,Ohio State University,United States
2-s2.0-34247181095,60005455,Yale University,United States
2-s2.0-34247181095,60023908,Portland State University,United States
2-s2.0-34247181095,60014739,UT Southwestern Medical School,United States
2-s2.0-34247181095,60031707,Michigan State University,United States
2-s2.0-34047133287,60021120,Kumamoto University,Japan
2-s2.0-34047133287,60009860,Fudan University,China
2-s2.0-34147131102,60015595,Universitat Bielefeld,Germany
2-s2.0-34147131102,60078386,Evonik Industries AG,Germany
2-s2.0-34147131102,60010586,Universitat Ulm,Germany
2-s2.0-34247895504,60081239,M&amp;M Medical BioInformatics,Japan
2-s2.0-34247895504,60023890,National Cancer Center Research Institute,Japan
2-s2.0-34248211750,100329811,"BGS Systems, Inc",United States
2-s2.0-34248211750,60019984,Netherlands Organisation for Applied Scientific Research - TNO,Netherlands
2-s2.0-34248211750,60070183,Leiden/Amsterdam Center for Drug Research,Netherlands
2-s2.0-34248211629,60003306,NIOO Centre for Terrestrial Ecology - CTE,Netherlands
2-s2.0-34248211629,60004156,Wageningen University and Research Centre,Netherlands
2-s2.0-34248211629,60002746,Harvard Medical School,United States
2-s2.0-34248211629,60008734,Vrije Universiteit Amsterdam,Netherlands
2-s2.0-34248211629,60030623,"Rutgers, The State University of New Jersey",United States
2-s2.0-34547640455,60021199,Consiglio Nazionale delle Ricerche,Italy
2-s2.0-34247859117,60025038,UC Berkeley,United States
2-s2.0-34247859117,60003212,University of Texas at San Antonio,United States
2-s2.0-34247859117,60023691,"University of California, San Francisco",United States
2-s2.0-34247859117,60005200,Duke University School of Medicine,United States
2-s2.0-34247859117,60031004,University of Queensland,Australia
2-s2.0-77954486121,60021615,Harbin Medical University,China
2-s2.0-34247478148,60030514,Aberystwyth University,United Kingdom
2-s2.0-33847656700,60029170,Lunds Universitet,Sweden
2-s2.0-33847045538,60010365,The University of British Columbia,Canada
2-s2.0-33947574136,60001959,Institute of Biochemistry and Biophysics of the Polish Academy of Sciences,Poland
2-s2.0-33947574136,60013756,Uniwersytet Warszawski,Poland
2-s2.0-33947606801,100312267,BioInfoBank Institute,Poland
2-s2.0-33947606801,60069013,"Institute of Oncology, Warsaw",Poland
2-s2.0-33947588802,100585694,Beilstein-Institut,Germany
2-s2.0-34247142466,60015432,Australian Water Quality Centre,Australia
2-s2.0-34247142466,60031846,University of South Australia,Australia
2-s2.0-33947491987,60025534,Rensselaer Polytechnic Institute,United States
2-s2.0-33947491987,60025017,Nara Institute of Science and Technology,Japan
2-s2.0-33947491987,60011047,Kyushu University,Japan
2-s2.0-33947515263,60030835,University of Alberta,Canada
2-s2.0-33947492312,60014347,Hong Kong Baptist University,China
2-s2.0-33947492312,60005455,Yale University,United States
2-s2.0-33947492312,60006541,The University of Hong Kong,Hong Kong
2-s2.0-33947500626,60029311,University of Southern California,United States
2-s2.0-34250182087,60020547,Texas A and M University,United States
2-s2.0-34250182087,60015481,"University of Washington, Seattle",United States
2-s2.0-33947519922,60033420,York University,Canada
2-s2.0-34247378596,60001772,"Institut Pasteur, Paris",France
2-s2.0-34247378596,60015150,Imperial College London,United Kingdom
2-s2.0-34247378596,60026242,Defence Science and Technology Laboratory,United Kingdom
2-s2.0-34247378596,60031331,London School of Hygiene &amp; Tropical Medicine,United Kingdom
2-s2.0-33947526290,60006371,University of Michigan-Dearborn,United States
2-s2.0-33947526290,60025778,University Michigan Ann Arbor,United States
2-s2.0-34247182735,60030622,Jawaharlal Nehru University,India
2-s2.0-34248359155,60014754,"University of California, San Diego, School of Medicine",United States
2-s2.0-34248359155,60007677,University of Kentucky College of Medicine,United States
2-s2.0-34248359155,60018926,San Diego State University,United States
2-s2.0-34248359155,60030612,"University of California, San Diego",United States
2-s2.0-34247163207,60014439,UC Davis,United States
2-s2.0-34147140120,60026002,Fachhochschule Weihenstephan,Germany
2-s2.0-34147140120,60020730,Ulster University,United Kingdom
2-s2.0-34147188076,60015595,Universitat Bielefeld,Germany
2-s2.0-34147188076,60029278,University of Chicago,United States
2-s2.0-34147188076,60029507,Friedrich Schiller Universitat Jena,Germany
2-s2.0-34250189924,60008088,Universidade de Sao Paulo - USP,Brazil
2-s2.0-33846674344,NaN,NaN,NaN
2-s2.0-84885478109,60024948,"Indian Statistical Institute, Kolkata",India
2-s2.0-84885478109,60020547,Texas A and M University,United States
2-s2.0-84885478109,60023691,"University of California, San Francisco",United States
2-s2.0-84885478109,60006929,University of Wisconsin Hospital and Clinics,United States
2-s2.0-33947717251,60016648,Riken,Japan
2-s2.0-84889630719,60020649,GlaxoSmithKline,United Kingdom
2-s2.0-84889625072,60020649,GlaxoSmithKline,United Kingdom
